time,total_flux_kg_m2_s,diffusion_flux_kg_m2_s,ebullition_flux_kg_m2_s,upward_bubbling_flux_kg_m2_s,sediment_temperature_avg_c
2022-01-11,1.1707939879102012e-09,0.0,0.0,1.1707939879102012e-09,3.8013467950520936
2022-01-12,8.779278680037804e-10,0.0,0.0,8.779278680037804e-10,3.7926203931144964
2022-01-13,8.368725308116609e-10,0.0,0.0,8.368725308116609e-10,3.788418822649545
2022-01-14,1.1728358933282834e-09,0.0,0.0,1.1728358933282834e-09,3.7624698669754117
2022-01-15,8.06112426943173e-10,0.0,0.0,8.06112426943173e-10,3.7645223857070684
2022-01-16,8.260774204416065e-10,0.0,0.0,8.260774204416065e-10,3.7768460189487163
2022-01-17,8.080089052953099e-10,0.0,0.0,8.080089052953099e-10,3.7425466025840666
2022-01-18,1.0034480087028895e-09,0.0,0.0,1.0034480087028895e-09,3.7753994848145775
2022-01-19,1.204583670357806e-09,0.0,0.0,1.204583670357806e-09,3.771997114999451
2022-01-20,1.1575041651212813e-09,0.0,0.0,1.1575041651212813e-09,3.7396644565188226
2022-01-21,1.209963332087227e-09,0.0,0.0,1.209963332087227e-09,3.726356508955248
2022-01-22,1.323021934638291e-09,0.0,0.0,1.323021934638291e-09,3.7506438797816113
2022-01-23,8.546457469549295e-10,0.0,0.0,8.546457469549295e-10,3.718031234222791
2022-01-24,1.080064936331837e-09,0.0,0.0,1.080064936331837e-09,3.7298020023478324
2022-01-25,1.0789488177920248e-09,0.0,0.0,1.0789488177920248e-09,3.7365489759980828
2022-01-26,8.731625672453446e-10,0.0,0.0,8.731625672453446e-10,3.701960480250943
2022-01-27,9.840337233413264e-10,0.0,0.0,9.840337233413264e-10,3.7263747738214246
2022-01-28,1.345688498020081e-09,0.0,0.0,1.345688498020081e-09,3.733427819629957
2022-01-29,1.2130734882020988e-09,0.0,0.0,1.2130734882020988e-09,3.7037340355723205
2022-01-30,8.559031896027136e-10,0.0,0.0,8.559031896027136e-10,3.7426285880219274
2022-01-31,8.922164191460524e-10,0.0,0.0,8.922164191460524e-10,3.700853982781514
2022-02-01,1.0248665890344454e-09,0.0,0.0,1.0248665890344454e-09,3.705194765073655
2022-02-02,1.3922184348302834e-09,0.0,0.0,1.3922184348302834e-09,3.7041951210109825
2022-02-03,1.278298439046921e-09,0.0,0.0,1.278298439046921e-09,3.6829397700633617
2022-02-04,1.6484645720993284e-09,0.0,0.0,1.6484645720993284e-09,3.6764539220617825
2022-02-05,1.2594935569154585e-09,0.0,0.0,1.2594935569154585e-09,3.685295199450582
2022-02-06,1.3977495640915548e-09,0.0,0.0,1.3977495640915548e-09,3.6868952937170683
2022-02-07,1.1469191034052527e-09,0.0,0.0,1.1469191034052527e-09,3.665856850386196
2022-02-08,1.2773307108204788e-09,0.0,0.0,1.2773307108204788e-09,3.663790312548573
2022-02-09,1.1960435912783394e-09,0.0,0.0,1.1960435912783394e-09,3.6759495173827648
2022-02-10,8.863535771297392e-10,0.0,0.0,8.863535771297392e-10,3.6787529291746774
2022-02-11,8.179515691608685e-10,0.0,0.0,8.179515691608685e-10,3.686687557970185
2022-02-12,1.5297264499736228e-09,0.0,0.0,1.5297264499736228e-09,3.649242626210609
2022-02-13,1.043525930128908e-09,0.0,0.0,1.043525930128908e-09,3.669617380640329
2022-02-14,9.91331176010135e-10,0.0,0.0,9.91331176010135e-10,3.6622881900169673
2022-02-15,1.4205066204908688e-09,0.0,0.0,1.4205066204908688e-09,3.6445272054855335
2022-02-16,1.228023641317577e-09,0.0,0.0,1.228023641317577e-09,3.6493779777663113
2022-02-17,1.1886305719599475e-09,0.0,0.0,1.1886305719599475e-09,3.6461098706201205
2022-02-18,1.6892911693844324e-09,0.0,0.0,1.6892911693844324e-09,3.6387439226205283
2022-02-19,1.2042738970308164e-09,0.0,0.0,1.2042738970308164e-09,3.603080126316466
2022-02-20,9.26698646708246e-10,0.0,0.0,9.26698646708246e-10,3.6436372880325703
2022-02-21,1.0506080914751692e-09,0.0,0.0,1.0506080914751692e-09,3.6396534606661706
2022-02-22,1.6814109827123502e-09,0.0,0.0,1.6814109827123502e-09,3.629926850680575
2022-02-23,1.136652362845325e-09,0.0,0.0,1.136652362845325e-09,3.6173543105997994
2022-02-24,1.4855534345770138e-09,0.0,0.0,1.4855534345770138e-09,3.6180179612117045
2022-02-25,1.4462015087701728e-09,0.0,0.0,1.4462015087701728e-09,3.620679581386512
2022-02-26,1.3555358250982862e-09,0.0,0.0,1.3555358250982862e-09,3.6234149267604026
2022-02-27,1.2666219905099751e-09,0.0,0.0,1.2666219905099751e-09,3.6124944727523114
2022-02-28,1.204440750655067e-09,0.0,0.0,1.204440750655067e-09,3.599082415454432
2022-03-01,1.1559784346104605e-09,0.0,0.0,1.1559784346104605e-09,3.612024473672592
2022-03-02,1.2926921854727878e-09,0.0,0.0,1.2926921854727878e-09,3.5895513257599725
2022-03-03,1.2856533331273566e-09,0.0,0.0,1.2856533331273566e-09,3.5998134424280552
2022-03-04,1.2023885878420514e-09,0.0,0.0,1.2023885878420514e-09,3.6086707705103396
2022-03-05,1.1471136519958236e-09,0.0,0.0,1.1471136519958236e-09,3.603224000092439
2022-03-06,1.0181347747106884e-09,0.0,0.0,1.0181347747106884e-09,3.613460023802985
2022-03-07,9.812854253254954e-10,0.0,0.0,9.812854253254954e-10,3.5838405343181656
2022-03-08,1.2910595501125499e-09,0.0,0.0,1.2910595501125499e-09,3.5860208397530755
2022-03-09,1.5597805031575262e-09,0.0,0.0,1.5597805031575262e-09,3.591657422664539
2022-03-10,1.5957311907754954e-09,0.0,0.0,1.5957311907754954e-09,3.5813778281228665
2022-03-11,1.4925087461392648e-09,0.0,0.0,1.4925087461392648e-09,3.5745258101630286
2022-03-12,1.2138502009406691e-09,0.0,0.0,1.2138502009406691e-09,3.5768655689854594
2022-03-13,1.220011476164018e-09,0.0,0.0,1.220011476164018e-09,3.569011555053804
2022-03-14,1.6994696963479327e-09,0.0,0.0,1.6994696963479327e-09,3.5714421296207512
2022-03-15,1.6364365228582755e-09,0.0,0.0,1.6364365228582755e-09,3.567639707631649
2022-03-16,1.2695692819875147e-09,0.0,0.0,1.2695692819875147e-09,3.5640567368135336
2022-03-17,1.3896371044097576e-09,0.0,0.0,1.3896371044097576e-09,3.565217949276275
2022-03-18,1.1726674441092654e-09,0.0,0.0,1.1726674441092654e-09,3.565645676962841
2022-03-19,1.3122371956342248e-09,0.0,0.0,1.3122371956342248e-09,3.5566720088102213
2022-03-20,1.1165839976001734e-09,0.0,0.0,1.1165839976001734e-09,3.554266122092939
2022-03-21,1.042684367860147e-09,0.0,0.0,1.042684367860147e-09,3.5562017141002156
2022-03-22,1.4082486916322523e-09,0.0,0.0,1.4082486916322523e-09,3.5474818390699685
2022-03-23,1.5337362935952114e-09,0.0,0.0,1.5337362935952114e-09,3.545358817661984
2022-03-24,1.1393824254923857e-09,0.0,0.0,1.1393824254923857e-09,3.5474457632951073
2022-03-25,1.313653058048203e-09,0.0,0.0,1.313653058048203e-09,3.5482979099966894
2022-03-26,1.2702321376423242e-09,0.0,0.0,1.2702321376423242e-09,3.542122585630696
2022-03-27,1.284052039807193e-09,0.0,0.0,1.284052039807193e-09,3.538689503547489
2022-03-28,1.6076136989795486e-09,0.0,0.0,1.6076136989795486e-09,3.5356169652113305
2022-03-29,1.4007458631226654e-09,0.0,0.0,1.4007458631226654e-09,3.545362870130109
2022-03-30,1.1106895286161487e-09,0.0,0.0,1.1106895286161487e-09,3.5489658766874115
2022-03-31,1.1529213890071332e-09,0.0,0.0,1.1529213890071332e-09,3.5480562762837873
2022-04-01,1.4741065237444671e-09,0.0,0.0,1.4741065237444671e-09,3.5557833087705037
2022-04-02,1.6295869764348935e-09,0.0,0.0,1.6295869764348935e-09,3.559349768633345
2022-04-03,1.677198498555299e-09,0.0,0.0,1.677198498555299e-09,3.5596127171326017
2022-04-04,1.4348044032885808e-09,0.0,0.0,1.4348044032885808e-09,3.56290063899451
2022-04-05,1.1650208980995557e-09,0.0,0.0,1.1650208980995557e-09,3.5814255999357987
2022-04-06,1.0733455448530548e-09,0.0,0.0,1.0733455448530548e-09,3.5779898282557343
2022-04-07,1.2077133155230513e-09,0.0,0.0,1.2077133155230513e-09,3.578377964309382
2022-04-08,1.3104472802183408e-09,0.0,0.0,1.3104472802183408e-09,3.579089827811568
2022-04-09,9.929704216915524e-10,0.0,0.0,9.929704216915524e-10,3.6027257450655767
2022-04-10,1.0529662665703653e-09,0.0,0.0,1.0529662665703653e-09,3.5973711867986378
2022-04-11,1.3039756618127284e-09,0.0,0.0,1.3039756618127284e-09,3.590147590567935
2022-04-12,1.6784878530984314e-09,0.0,0.0,1.6784878530984314e-09,3.562268554582416
2022-04-13,1.5358042983848462e-09,0.0,0.0,1.5358042983848462e-09,3.6117907237689977
2022-04-14,1.5319582311690282e-09,0.0,0.0,1.5319582311690282e-09,3.5692842475153714
2022-04-15,1.5543901281489524e-09,0.0,0.0,1.5543901281489524e-09,3.594631323722302
2022-04-16,1.31326794985398e-09,0.0,0.0,1.31326794985398e-09,3.602434393615279
2022-04-17,1.1414049558311489e-09,0.0,0.0,1.1414049558311489e-09,3.610986231422685
2022-04-18,1.4145316879421442e-09,0.0,0.0,1.4145316879421442e-09,3.6069252958093094
2022-04-19,1.6504305158093755e-09,5.34721473997024e-10,1.1157090418123516e-09,0.0,3.6714037519908835
2022-04-20,1.4760763139776144e-09,3.734527448528979e-10,1.1026235691247166e-09,0.0,3.6460717689075235
2022-04-21,1.4493605869603242e-09,1.1390794334431575e-10,1.3354526436160084e-09,0.0,3.6521413566255925
2022-04-22,1.6514620891960872e-09,9.758437490958726e-11,1.5538777142865e-09,0.0,3.668431181670959
2022-04-23,1.5087218908682585e-09,1.1348060175109253e-10,1.395241289117166e-09,0.0,3.6846937878573507
2022-04-24,1.4472632417472652e-09,1.1097781163371678e-10,1.3362854301135484e-09,0.0,3.703171065557804
2022-04-25,1.40338149362762e-09,1.1442995214494543e-10,1.2889515414826745e-09,0.0,3.7349042428430317
2022-04-26,1.4486017961701235e-09,1.2521002545895497e-10,1.3233917707111685e-09,0.0,3.760986528986335
2022-04-27,1.5675898568190403e-09,1.4935638901647508e-10,1.4182334678025653e-09,0.0,3.7940343114237973
2022-04-28,1.7783779550484268e-09,1.6256893943022987e-10,1.6158090156181968e-09,0.0,3.8165908453402015
2022-04-29,2.0977912672748288e-09,2.584698550123221e-10,1.8393214122625066e-09,0.0,3.8607787642587352
2022-04-30,1.9719301109333287e-09,1.572792151094404e-10,1.8146508958238881e-09,0.0,3.8856136524194667
2022-05-01,2.1956895683317155e-09,1.3885736120045065e-10,2.0568322071312648e-09,0.0,3.8970873692712424
2022-05-02,2.3231128974288137e-09,2.3988590577062037e-10,2.0832269916581932e-09,0.0,3.91781839668785
2022-05-03,1.9543431804791566e-09,1.309992564202389e-10,1.8233439240589177e-09,0.0,3.936471840416018
2022-05-04,1.7272952806202112e-09,9.0602892743874e-11,1.6366923878763372e-09,0.0,3.9603747682793533
2022-05-05,1.5686049400187582e-09,7.097376482079198e-11,1.4976311751979663e-09,0.0,3.991243700030107
2022-05-06,1.5541242906635944e-09,7.747518665723873e-11,1.4766491040063556e-09,0.0,4.0180233562217875
2022-05-07,1.70596373855858e-09,8.652793603403097e-11,1.619435802524549e-09,0.0,4.0524272663088725
2022-05-08,1.6462039775966275e-09,8.540685263014324e-11,1.5607971249664842e-09,0.0,4.106539780449853
2022-05-09,2.0994387473649566e-09,9.522287328422862e-11,2.004215874080728e-09,0.0,4.119569699004874
2022-05-10,2.021737670077073e-09,2.564414836569995e-10,1.7652961864200732e-09,0.0,4.112166760538481
2022-05-11,2.0791134058839587e-09,3.543749590306788e-10,1.72473844685328e-09,0.0,4.0947490271762765
2022-05-12,2.023579883960735e-09,1.4268969490416338e-10,1.880890189056572e-09,0.0,4.096043250373836
2022-05-13,1.9433414477099117e-09,1.1834175216662856e-10,1.8249996955432833e-09,0.0,4.108803909943133
2022-05-14,1.7686358090074347e-09,1.8716661411843914e-10,1.5814691948889956e-09,0.0,4.1021350998755315
2022-05-15,1.865611799303224e-09,1.2732983009300367e-10,1.7382819692102202e-09,0.0,4.1026657259191515
2022-05-16,2.0841798324156002e-09,1.4104332603182002e-10,1.94313650638378e-09,0.0,4.097980573255707
2022-05-17,1.7554554482934745e-09,9.917884421284384e-11,1.6562766040806308e-09,0.0,4.116805870549396
2022-05-18,1.6469290400777935e-09,9.929454620305477e-11,1.5476344938747387e-09,0.0,4.133111851233782
2022-05-19,1.5700691332831694e-09,9.342094104525245e-11,1.476648192237917e-09,0.0,4.159043348453301
2022-05-20,1.5158914537671818e-09,7.361191693533441e-11,1.4422795368318473e-09,0.0,4.211813760850001
2022-05-21,1.8550651030935227e-09,6.86927053905606e-11,1.786372397702962e-09,0.0,4.232332965746514
2022-05-22,1.9672083115018775e-09,7.49684289225172e-11,1.8922398825793604e-09,0.0,4.2878550721436515
2022-05-23,1.8633397863254685e-09,1.0898801235725841e-10,1.75435177396821e-09,0.0,4.371259103373673
2022-05-24,2.0681061383953647e-09,1.2144086021237397e-10,1.9466652781829906e-09,0.0,4.382327427384876
2022-05-25,2.0636808417862085e-09,1.0593780501721994e-10,1.9577430367689885e-09,0.0,4.3993183973835075
2022-05-26,1.9487358544445497e-09,1.0351757980586739e-10,1.8452182746386824e-09,0.0,4.434878922672613
2022-05-27,1.8446779378678001e-09,9.92066745197917e-11,1.7454712633480084e-09,0.0,4.476546889755446
2022-05-28,1.8538766627962388e-09,9.15170545745525e-11,1.7623596082216862e-09,0.0,4.511655319948619
2022-05-29,1.942251207722734e-09,8.028784982627712e-11,1.8619633578964567e-09,0.0,4.535428859898601
2022-05-30,1.8128739446154895e-09,8.04960179578984e-11,1.732377926657591e-09,0.0,4.580565919974217
2022-05-31,1.8459879781573816e-09,7.834376006599086e-11,1.7676442180913908e-09,0.0,4.673874545655695
2022-06-01,1.9841860809144406e-09,6.216704333539268e-11,1.9220190375790477e-09,0.0,4.705344055488144
2022-06-02,2.1272536895899916e-09,7.139798645638961e-11,2.055855703133602e-09,0.0,4.770733714910282
2022-06-03,2.375636856939422e-09,8.55925186016293e-11,2.290044338337793e-09,0.0,4.85204376081835
2022-06-04,2.536707653977288e-09,9.686386414742287e-11,2.439843789829865e-09,0.0,4.893931817280534
2022-06-05,2.5359282130565925e-09,1.28530842822272e-10,2.4073973702343207e-09,0.0,4.938445778863868
2022-06-06,2.4576212656413075e-09,1.2855437784509147e-10,2.329066887796216e-09,0.0,4.956971135909204
2022-06-07,2.301680270164752e-09,1.1379434269542797e-10,2.187885927469324e-09,0.0,5.02856424189217
2022-06-08,2.3945519846968464e-09,1.1547508096398927e-10,2.279076903732857e-09,0.0,4.964124488648469
2022-06-09,2.596106155188238e-09,1.2305233969556182e-10,2.4730538154926762e-09,0.0,4.9336759240792905
2022-06-10,2.823701550624946e-09,1.1475546060069063e-10,2.7089460900242554e-09,0.0,4.905131065957745
2022-06-11,2.483763390586091e-09,9.425605682622517e-11,2.3895073337598658e-09,0.0,4.9147357686450315
2022-06-12,2.1826545634517914e-09,7.65652061396338e-11,2.1060893573121574e-09,0.0,4.9452132279793135
2022-06-13,2.074710176920291e-09,5.777969196429921e-11,2.016930484955992e-09,0.0,4.980174872614367
2022-06-14,2.0146294983991453e-09,5.855317433578477e-11,1.9560763240633604e-09,0.0,5.045882851851033
2022-06-15,1.974800322361858e-09,6.388423097192231e-11,1.9109160913899356e-09,0.0,5.124547630642205
2022-06-16,2.3126441645437977e-09,6.546433992227207e-11,2.2471798246215256e-09,0.0,5.132777548383202
2022-06-17,2.632558653798966e-09,5.410600240729479e-11,2.5784526513916713e-09,0.0,5.179737681684312
2022-06-18,2.672485175363448e-09,6.055740163546375e-11,2.611927773727984e-09,0.0,5.275267011085717
2022-06-19,2.6901079782071233e-09,7.654266836354394e-11,2.6135653098435794e-09,0.0,5.349284377571114
2022-06-20,3.1980703164613545e-09,9.055582269823502e-11,3.1075144937631193e-09,0.0,5.429942558096862
2022-06-21,3.8409661064697785e-09,1.150993753817886e-10,3.72586673108799e-09,0.0,5.534283493202642
2022-06-22,4.2145440841423466e-09,1.385762800865109e-10,4.075967804055835e-09,0.0,5.5765079648718325
2022-06-23,4.508635307409747e-09,1.5731525845552595e-10,4.351320048954221e-09,0.0,5.6358444744023615
2022-06-24,4.6936453469825775e-09,1.6943804613589462e-10,4.524207300846683e-09,0.0,5.656031507988182
2022-06-25,4.863791723224152e-09,1.4902025988305922e-10,4.7147714633410935e-09,0.0,5.68396021691662
2022-06-26,4.864245385007848e-09,1.1853761854752064e-10,4.745707766460327e-09,0.0,5.738306343625541
2022-06-27,5.035897575318415e-09,1.3783786162235856e-10,4.8980597136960565e-09,0.0,5.7922520854403015
2022-06-28,5.384122114868716e-09,1.6235087006322145e-10,5.221771244805495e-09,0.0,5.833965598495596
2022-06-29,5.580119776169567e-09,1.7337806824002654e-10,5.406741707929541e-09,0.0,5.876034058593723
2022-06-30,5.533690874699459e-09,1.559529766836931e-10,5.377737898015766e-09,0.0,5.9238824209535155
2022-07-01,5.690123099668653e-09,1.2278341074534182e-10,5.5673396889233115e-09,0.0,5.986781954455787
2022-07-02,5.910904457788746e-09,1.1740972537310767e-10,5.793494732415638e-09,0.0,6.048760234253521
2022-07-03,6.203806827613789e-09,1.3106204022506062e-10,6.072744787388728e-09,0.0,6.138583980166994
2022-07-04,6.516497827853129e-09,1.3221361800930253e-10,6.384284209843826e-09,0.0,6.196371953118209
2022-07-05,6.805893358183823e-09,1.418156793775438e-10,6.664077678806279e-09,0.0,6.274408621403436
2022-07-06,7.263420869101366e-09,1.4670213136724895e-10,7.116718737734117e-09,0.0,6.336866392664648
2022-07-07,7.656422114479254e-09,1.371056403343118e-10,7.519316474144942e-09,0.0,6.381503153942313
2022-07-08,7.829072591505337e-09,1.6705295962538002e-10,7.662019631879957e-09,0.0,6.450427586484674
2022-07-09,7.95645319570326e-09,1.5836853620498913e-10,7.798084659498271e-09,0.0,6.522893433903671
2022-07-10,8.234660971133678e-09,1.6550573132434463e-10,8.069155239809333e-09,0.0,6.549971475120507
2022-07-11,8.58797108435283e-09,1.7333401842734018e-10,8.414637065925489e-09,0.0,6.579929539914643
2022-07-12,8.621178460188617e-09,1.5791860697333957e-10,8.463259853215276e-09,0.0,6.597165005516588
2022-07-13,8.730347373102632e-09,1.8412935673950413e-10,8.546218016363127e-09,0.0,6.6441873115526455
2022-07-14,8.607076878561768e-09,2.3902662100283576e-10,8.368050257558933e-09,0.0,6.633048348174436
2022-07-15,8.399807821852789e-09,2.2031765976038285e-10,8.179490162092406e-09,0.0,6.583551545971683
2022-07-16,8.225142336577561e-09,2.0038110204012582e-10,8.024761234537435e-09,0.0,6.55396234857077
2022-07-17,7.888262661026602e-09,2.1356488900892144e-10,7.67469777201768e-09,0.0,6.537846388688447
2022-07-18,7.301837548432388e-09,2.0378909301399516e-10,7.098048455418393e-09,0.0,6.507810133846434
2022-07-19,6.766269426208281e-09,2.0723203036254743e-10,6.559037395845734e-09,0.0,6.481486107191752
2022-07-20,6.504221307466195e-09,1.8236041199770624e-10,6.321860895468489e-09,0.0,6.430811683517218
2022-07-21,6.590887362172281e-09,1.7756423932979712e-10,6.413323122842484e-09,0.0,6.37372852773314
2022-07-22,6.132931149132048e-09,1.7658864710057287e-10,5.956342502031475e-09,0.0,6.377864365570694
2022-07-23,5.7857222911295025e-09,1.7537722026617074e-10,5.610345070863332e-09,0.0,6.372441132627851
2022-07-24,5.755020953586153e-09,1.7393817898891938e-10,5.581082774597234e-09,0.0,6.336766882194549
2022-07-25,5.955053603372562e-09,1.6210866732535576e-10,5.792944936047206e-09,0.0,6.295074394357018
2022-07-26,5.4019930469451074e-09,1.8899848512887726e-10,5.21299456181623e-09,0.0,6.3472124479326935
2022-07-27,5.338144325079952e-09,2.8937475910595363e-10,5.048769565973998e-09,0.0,6.323382783452681
2022-07-28,5.451862136212071e-09,2.4296688529545916e-10,5.2088952509166115e-09,0.0,6.260595644704948
2022-07-29,5.237192668232637e-09,1.6428494461706576e-10,5.072907723615571e-09,0.0,6.218500759322991
2022-07-30,5.175696009764862e-09,1.3898549315882745e-10,5.036710516606035e-09,0.0,6.179719157370718
2022-07-31,4.814459708306628e-09,1.2714432795490892e-10,4.68731538035172e-09,0.0,6.18122120139782
2022-08-01,4.731198424892113e-09,1.0735306908316032e-10,4.623845355808953e-09,0.0,6.200123346035375
2022-08-02,4.803050429291744e-09,1.0487223976340942e-10,4.698178189528334e-09,0.0,6.213615191558965
2022-08-03,4.570975494146978e-09,1.215368523332927e-10,4.449438641813685e-09,0.0,6.2530652119398065
2022-08-04,4.979471246890909e-09,1.276017222906489e-10,4.85186952460026e-09,0.0,6.25080806118217
2022-08-05,5.321536790638958e-09,1.296241386583574e-10,5.191912651980601e-09,0.0,6.2592089042259405
2022-08-06,5.076713900962204e-09,1.6382564126615762e-10,4.912888259696046e-09,0.0,6.310989116968782
2022-08-07,4.923571721171526e-09,1.9124233300971126e-10,4.732329388161815e-09,0.0,6.287705080921855
2022-08-08,5.00495863661854e-09,1.7088409663301717e-10,4.834074539985522e-09,0.0,6.228381969842236
2022-08-09,4.650364525495831e-09,1.7376612543529288e-10,4.476598400060538e-09,0.0,6.188987311492316
2022-08-10,4.518086898492868e-09,1.6268896519733288e-10,4.3553979332955345e-09,0.0,6.152870482469696
2022-08-11,4.50078577895141e-09,1.3764966691809377e-10,4.363136112033317e-09,0.0,6.095694347041958
2022-08-12,4.480579245171866e-09,1.1849257861129557e-10,4.362086666560571e-09,0.0,6.091852098762915
2022-08-13,4.441394700105405e-09,8.726959555005464e-11,4.3541251045553505e-09,0.0,6.098045506761567
2022-08-14,4.247354520163781e-09,7.475886464547443e-11,4.172595655518307e-09,0.0,6.131770168315014
2022-08-15,4.053970557063025e-09,1.0513199404371674e-10,3.948838563019308e-09,0.0,6.185257186195882
2022-08-16,4.243181932999106e-09,1.2412714372800336e-10,4.119054789271103e-09,0.0,6.211876491866866
2022-08-17,4.855033517792151e-09,1.2429243025025014e-10,4.7307410875419e-09,0.0,6.194328284536556
2022-08-18,4.331666965740055e-09,1.485955467472877e-10,4.183071418992767e-09,0.0,6.216471683545578
2022-08-19,4.2371782085126595e-09,1.5405393398282285e-10,4.083124274529837e-09,0.0,6.225388544807694
2022-08-20,4.58172597060269e-09,1.5323885573792493e-10,4.428487114864765e-09,0.0,6.200235079654465
2022-08-21,4.506248653797229e-09,1.475546775964176e-10,4.3586939762008115e-09,0.0,6.175397381578641
2022-08-22,4.267357800813442e-09,1.1657985226065647e-10,4.150777948552786e-09,0.0,6.1969422598022765
2022-08-23,4.338835253587803e-09,1.0505309758102042e-10,4.233782156006782e-09,0.0,6.166198484882729
2022-08-24,4.292935754790506e-09,1.314112475370166e-10,4.161524507253489e-09,0.0,6.18537988700875
2022-08-25,4.428416552535452e-09,1.467045532521638e-10,4.2817119992832884e-09,0.0,6.193971904886478
2022-08-26,4.607133181693256e-09,1.448700609074649e-10,4.4622631207857915e-09,0.0,6.226707847782504
2022-08-27,4.447360436614644e-09,1.3803142721258153e-10,4.309329009402063e-09,0.0,6.179461188974947
2022-08-28,4.306595342420394e-09,1.3247703360974583e-10,4.174118308810648e-09,0.0,6.176545311638086
2022-08-29,4.3220919867437145e-09,1.320072449217946e-10,4.1900847418219196e-09,0.0,6.158903798662209
2022-08-30,4.107771840047291e-09,1.2995636428314581e-10,3.977815475764146e-09,0.0,6.176272263499896
2022-08-31,4.158000621963253e-09,1.3184136005151003e-10,4.0261592619117435e-09,0.0,6.161129943086957
2022-09-01,4.559796799945559e-09,1.4036947217022088e-10,4.419427327775338e-09,0.0,6.139317765258343
2022-09-02,4.134856861774949e-09,1.3667247909410205e-10,3.998184382680847e-09,0.0,6.161039412182101
2022-09-03,4.304469155407275e-09,1.354923088214832e-10,4.168976846585792e-09,0.0,6.12732255848708
2022-09-04,3.8191509567297995e-09,1.4102122989356757e-10,3.678129726836232e-09,0.0,6.125937122236399
2022-09-05,3.705279840282571e-09,1.5236532458828832e-10,3.5529145156942827e-09,0.0,6.098331513265545
2022-09-06,3.7590864157976965e-09,1.4166245954072565e-10,3.617423956256971e-09,0.0,6.070743870627235
2022-09-07,3.806705588225156e-09,1.3124597526115167e-10,3.6754596129640046e-09,0.0,6.025927799999476
2022-09-08,3.779792377862634e-09,1.350320082238454e-10,3.6447603696387884e-09,0.0,5.99642951653162
2022-09-09,4.284436691044391e-09,1.3538517602995623e-10,4.149051515014434e-09,0.0,5.956208841490469
2022-09-10,3.379471768880648e-09,1.349585966181621e-10,3.244513172262486e-09,0.0,5.952970541587446
2022-09-11,3.321027184028935e-09,1.6119860845265065e-10,3.159828575576284e-09,0.0,5.909568657804797
2022-09-12,3.535637700480265e-09,1.4278390622735058e-10,3.3928537942529144e-09,0.0,5.869861634017117
2022-09-13,3.615557103255895e-09,1.1315661053501457e-10,3.5024004927208805e-09,0.0,5.798135150625225
2022-09-14,3.410389558826665e-09,9.496428008404223e-11,3.3154252787426227e-09,0.0,5.78236952093431
2022-09-15,2.8838336265302187e-09,7.977253682511786e-11,2.8040610897051006e-09,0.0,5.799203855567544
2022-09-16,2.9257915005054257e-09,9.906065622899973e-11,2.826730844276426e-09,0.0,5.748771931504762
2022-09-17,3.0684729681240694e-09,1.1400701268371448e-10,2.954465955440355e-09,0.0,5.755961924043974
2022-09-18,2.869936430620612e-09,1.2080255107349556e-10,2.7491338795471165e-09,0.0,5.72286684181602
2022-09-19,3.113375896894865e-09,1.3732519132503284e-10,2.9760507055698323e-09,0.0,5.67156940263671
2022-09-20,2.943454121986377e-09,1.0985378635197661e-10,2.8336003356344005e-09,0.0,5.67391779133185
2022-09-21,2.9206245087642912e-09,1.0217936017298256e-10,2.8184451485913085e-09,0.0,5.616503829295291
2022-09-22,3.4473212736685354e-09,1.022879104795038e-10,3.3450333631890315e-09,0.0,5.568206366323142
2022-09-23,2.9529625632562783e-09,1.0323851455495968e-10,2.8497240487013186e-09,0.0,5.535544603438468
2022-09-24,2.5025366101338874e-09,1.0071082888529758e-10,2.40182578124859e-09,0.0,5.518895019366344
2022-09-25,2.3886261451799837e-09,9.628209889811501e-11,2.2923440462818687e-09,0.0,5.467845869589788
2022-09-26,2.6437679314206264e-09,1.1387082439640038e-10,2.529897107024226e-09,0.0,5.429137629916041
2022-09-27,2.6988749024248193e-09,1.0711590244127932e-10,2.5917589999835398e-09,0.0,5.379553748538392
2022-09-28,2.25015545927576e-09,8.206630402796122e-11,2.1680891552477987e-09,0.0,5.334804385902013
2022-09-29,2.599364886819444e-09,8.33360056873289e-11,2.516028881132115e-09,0.0,5.192513187454551
2022-09-30,1.956743621027712e-09,4.8936204128935396e-11,1.9078074168987766e-09,0.0,5.26692202976337
2022-10-01,2.175322175093086e-09,4.157477808242049e-11,2.1337473970106656e-09,0.0,5.233583916254769
2022-10-02,1.8899033940389383e-09,3.5428846212326445e-11,1.854474547826612e-09,0.0,5.1998016490502295
2022-10-03,1.8090314051599774e-09,2.936392461183601e-11,1.7796674805481414e-09,0.0,5.17877057909381
2022-10-04,1.736861921921573e-09,3.5980808030799943e-11,1.700881113890773e-09,0.0,5.147504794059898
2022-10-05,1.9103929535635443e-09,4.5011375791048633e-11,1.8653815777724957e-09,0.0,5.13982922525302
2022-10-06,1.7719967940443836e-09,3.685723475754798e-11,1.7351395592868357e-09,0.0,5.109636318556163
2022-10-07,1.7320196052228453e-09,3.654846936207434e-11,1.6954711358607709e-09,0.0,5.088873928944551
2022-10-08,1.8720946901584765e-09,4.1583696317459836e-11,1.8305109938410167e-09,0.0,5.0544202040186645
