time,initial_guess.delta_dissolved,initial_guess.delta_emission,initial_guess.delta_bubble,initial_guess.ch4_conc_mb,all_observations.delta_dissolved,all_observations.delta_emission,all_observations.delta_bubble,all_observations.ch4_conc_mb,no_winter_obs.delta_dissolved,no_winter_obs.delta_emission,no_winter_obs.delta_bubble,no_winter_obs.ch4_conc_mb,no_winter_emission_obs.delta_dissolved,no_winter_emission_obs.delta_emission,no_winter_emission_obs.delta_bubble,no_winter_emission_obs.ch4_conc_mb,temperature_based.delta_dissolved,temperature_based.delta_emission,temperature_based.delta_bubble,temperature_based.C13_sed_prod,temperature_based.ch4_conc_mb
2022-12-22,-46.711910688654214,-58.173242699796845,-58.173242699796845,0.00030889655284592433,-50.51171246301544,-61.85281703983237,-61.85281703983237,0.00030889655284592433,-29.465095805726428,-54.60950104212004,-54.60950104212004,0.00030889655284592433,-49.37108313517879,-60.72581188889248,-60.72581188889248,0.00030889655284592433,-52.42218440763191,-63.784566215068224,-63.784566215068224,-63.784566215068196,0.00030889655284592433
2022-12-23,-46.97061416889237,-58.173242699796845,-58.173242699796845,0.0003264604726272432,-50.76769248871172,-61.85281703983237,-61.85281703983237,0.0003264604726272432,-30.036493176293423,-54.60950104212004,-54.60950104212004,0.0003264604726272432,-49.62737067209999,-60.72581188889248,-60.72581188889248,0.0003264604726272432,-52.691529462058014,-63.8153224008593,-63.8153224008593,-63.815322400859245,0.0003264604726272432
2022-12-24,-47.021742268948174,-58.173242699796845,-58.173242699796845,0.00033983733599709853,-50.8182729830281,-61.85281703983237,-61.85281703983237,0.00033983733599709853,-30.153123050178145,-54.60950104212004,-54.60950104212004,0.00033983733599709853,-49.67801192923149,-60.72581188889248,-60.72581188889248,0.00033983733599709853,-52.71733449567384,-63.60942867977237,-63.60942867977237,-63.609428679772314,0.00033983733599709853
2022-12-25,-47.429718554635954,-58.173242699796845,-58.173242699796845,0.00036506894406250446,-51.221961189024555,-61.85281703983237,-61.85281703983237,0.00036506894406250446,-31.051520989400338,-54.60950104212004,-54.60950104212004,0.00036506894406250446,-50.0821850897033,-60.72581188889248,-60.72581188889248,0.00036506894406250446,-53.170727990663245,-63.99698504398954,-63.99698504398954,-63.996985043989596,0.00036506894406250446
2022-12-26,-47.64461082585969,-58.173242699796845,-58.173242699796845,0.00038645742112930514,-51.43458831797465,-61.85281703983237,-61.85281703983237,0.00038645742112930514,-31.52729183951419,-54.60950104212004,-54.60950104212004,0.00038645742112930514,-50.29506764963998,-60.72581188889248,-60.72581188889248,0.00038645742112930514,-53.38858316013828,-63.81383940633434,-63.81383940633434,-63.81383940633425,0.00038645742112930514
2022-12-27,-47.945780090513864,-58.173242699796845,-58.173242699796845,0.0004137532978064529,-51.732587685443974,-61.85281703983237,-61.85281703983237,0.0004137532978064529,-32.19223226365708,-54.60950104212004,-54.60950104212004,0.0004137532978064529,-50.593425006580595,-60.72581188889248,-60.72581188889248,0.0004137532978064529,-53.729418822853205,-64.03490317010518,-64.03490317010518,-64.03490317010505,0.0004137532978064529
2022-12-28,-48.29791564843544,-58.173242699796845,-58.173242699796845,0.0004440230490967535,-52.08102044470031,-61.85281703983237,-61.85281703983237,0.0004440230490967535,-32.96830012993901,-54.60950104212004,-54.60950104212004,0.0004440230490967535,-50.94227634142467,-60.72581188889248,-60.72581188889248,0.0004440230490967535,-54.12786324657315,-64.15388942277589,-64.15388942277589,-64.15388942277579,0.0004440230490967535
2022-12-29,-48.83903403133927,-58.173242699796845,-58.173242699796845,0.00048232035307215425,-52.61645788706482,-61.85281703983237,-61.85281703983237,0.00048232035307215425,-34.15728290038589,-54.60950104212004,-54.60950104212004,0.00048232035307215425,-51.478357009886565,-60.72581188889248,-60.72581188889248,0.00048232035307215425,-54.68918939560952,-64.07718869522982,-64.07718869522982,-64.07718869522968,0.00048232035307215425
2022-12-30,-49.730089778952326,-58.173242699796845,-58.173242699796845,0.0005421911786271606,-53.49816754841974,-61.85281703983237,-61.85281703983237,0.0005421911786271606,-36.11174428532304,-54.60950104212004,-54.60950104212004,0.0005421911786271606,-52.36112587745589,-60.72581188889248,-60.72581188889248,0.0005421911786271606,-55.630235540903186,-64.34473544620234,-64.34473544620234,-64.34473544620232,0.0005421911786271606
2022-12-31,-50.55880452421479,-58.173242699796845,-58.173242699796845,0.0006057606111789569,-54.318192885482674,-61.85281703983237,-61.85281703983237,0.0006057606111789569,-37.92836152953893,-54.60950104212004,-54.60950104212004,0.0006057606111789569,-53.18213631876778,-60.72581188889248,-60.72581188889248,0.0006057606111789569,-56.4746229730726,-64.19394965448654,-64.19394965448654,-64.19394965448659,0.0006057606111789569
2023-01-01,-51.358131992078945,-58.173242699796845,-58.173242699796845,0.0006779005137512848,-55.109141296778795,-61.85281703983237,-61.85281703983237,0.0006779005137512848,-39.67968833585878,-54.60950104212004,-54.60950104212004,0.0006779005137512848,-53.97403490392527,-60.72581188889248,-60.72581188889248,0.0006779005137512848,-57.291459907667154,-64.24823040983641,-64.24823040983641,-64.24823040983652,0.0006779005137512848
2023-01-02,-51.98223290128568,-58.173242699796845,-58.173242699796845,0.0007463346713370129,-55.726700429362566,-61.85281703983237,-61.85281703983237,0.0007463346713370129,-41.046919184418826,-54.60950104212004,-54.60950104212004,0.0007463346713370129,-54.59233591617818,-60.72581188889248,-60.72581188889248,0.0007463346713370129,-57.91559518975442,-64.10672993087863,-64.10672993087863,-64.10672993087856,0.0007463346713370129
2023-01-03,-52.428350117899036,-58.173242699796845,-58.173242699796845,0.0008042933327262672,-56.16814151469329,-61.85281703983237,-61.85281703983237,0.0008042933327262672,-42.0242239995261,-54.60950104212004,-54.60950104212004,0.0008042933327262672,-55.03430730889025,-60.72581188889248,-60.72581188889248,0.0008042933327262672,-58.35442486287601,-64.00547330331385,-64.00547330331385,-64.00547330331388,0.0008042933327262672
2023-01-04,-52.83776949949648,-58.173242699796845,-58.173242699796845,0.0008660110750193425,-56.573269426986485,-61.85281703983237,-61.85281703983237,0.0008660110750193425,-42.921134826571226,-54.60950104212004,-54.60950104212004,0.0008660110750193425,-55.43992190520375,-60.72581188889248,-60.72581188889248,0.0008660110750193425,-58.77576382708482,-64.2665706008414,-64.2665706008414,-64.26657060084128,0.0008660110750193425
2023-01-05,-53.220422523314156,-58.173242699796845,-58.173242699796845,0.0009329187649550798,-56.95191154224077,-61.85281703983237,-61.85281703983237,0.0009329187649550798,-43.759408866751556,-54.60950104212004,-54.60950104212004,0.0009329187649550798,-55.81901888683816,-60.72581188889248,-60.72581188889248,0.0009329187649550798,-59.17969793296973,-64.40796705661789,-64.40796705661789,-64.40796705661789,0.0009329187649550798
2023-01-06,-53.50553030987726,-58.173242699796845,-58.173242699796845,0.0009899022253529641,-57.23403087401224,-61.85281703983237,-61.85281703983237,0.0009899022253529641,-44.38399155982287,-54.60950104212004,-54.60950104212004,0.0009899022253529641,-56.10147713125046,-60.72581188889248,-60.72581188889248,0.0009899022253529641,-59.47551627468406,-64.31857915777506,-64.31857915777506,-64.31857915777512,0.0009899022253529641
2023-01-07,-53.804386500074685,-58.173242699796845,-58.173242699796845,0.0010576175252421157,-57.529754500822314,-61.85281703983237,-61.85281703983237,0.0010576175252421157,-45.03869273920691,-54.60950104212004,-54.60950104212004,0.0010576175252421157,-56.397556013670695,-60.72581188889248,-60.72581188889248,0.0010576175252421157,-59.793694182278756,-64.44500665230657,-64.44500665230657,-64.44500665230656,0.0010576175252421157
2023-01-08,-54.04636806857799,-58.173242699796845,-58.173242699796845,0.0011196315117341616,-57.76919965674065,-61.85281703983237,-61.85281703983237,0.0011196315117341616,-45.56879927032409,-54.60950104212004,-54.60950104212004,0.0011196315117341616,-56.63728881733587,-60.72581188889248,-60.72581188889248,0.0011196315117341616,-60.04853628302031,-64.39474085976526,-64.39474085976526,-64.39474085976526,0.0011196315117341616
2023-01-09,-54.237140886957306,-58.173242699796845,-58.173242699796845,0.0011738971962098747,-57.9579728245666,-61.85281703983237,-61.85281703983237,0.0011738971962098747,-45.986723319696665,-54.60950104212004,-54.60950104212004,0.0011738971962098747,-56.8262887601666,-60.72581188889248,-60.72581188889248,0.0011738971962098747,-60.248444018647376,-64.37302113234055,-64.37302113234055,-64.3730211323406,0.0011738971962098747
2023-01-10,-54.40089777562629,-58.173242699796845,-58.173242699796845,0.0012248558853893742,-58.120013239390865,-61.85281703983237,-61.85281703983237,0.0012248558853893742,-46.345463849960296,-54.60950104212004,-54.60950104212004,0.0012248558853893742,-56.988523835684866,-60.72581188889248,-60.72581188889248,0.0012248558853893742,-60.4174055792861,-64.30964663757344,-64.30964663757344,-64.30964663757348,0.0012248558853893742
2023-01-11,-54.57247181942604,-58.173242699796845,-58.173242699796845,0.0012832193537438475,-58.2897888711601,-61.85281703983237,-61.85281703983237,0.0012832193537438475,-46.721329341497196,-54.60950104212004,-54.60950104212004,0.0012832193537438475,-57.158503420538075,-60.72581188889248,-60.72581188889248,0.0012832193537438475,-60.59906020276884,-64.41138906111688,-64.41138906111688,-64.41138906111672,0.0012832193537438475
