Observation #: 1631
-------------------------------------------------------------------------
  Time(YYYYMMDD)   Depth(m) Value(celsius)    Std(%)
         20040428        0.1            7.9      10.0
         20040428        1.0            7.8      10.0
         20040428        2.0            7.8      10.0
         20040428        3.0            7.8      10.0
         20040428        4.0            7.8      10.0
         20040428        5.0            7.6      10.0
         20040428        6.0            7.6      10.0
         20040428        7.0            7.5      10.0
         20040428        8.0            7.4      10.0
         20040428        9.0            7.3      10.0
         20040428       10.0            7.1      10.0
         20040525        0.1           14.4      10.0
         20040525        1.0           14.4      10.0
         20040525        2.0           14.3      10.0
         20040525        3.0           14.1      10.0
         20040525        4.0           11.4      10.0
         20040525        5.0           10.2      10.0
         20040525        6.0            9.9      10.0
         20040525        7.0            9.4      10.0
         20040525        8.0            9.3      10.0
         20040525        9.0            9.1      10.0
         20040525       10.0            8.9      10.0
         20040607        0.1           19.3      10.0
         20040607        1.0           18.6      10.0
         20040607        2.0           18.0      10.0
         20040607        3.0           16.6      10.0
         20040607        4.0           14.5      10.0
         20040607        5.0           11.8      10.0
         20040607        6.0           10.5      10.0
         20040607        7.0            9.9      10.0
         20040607        8.0            9.3      10.0
         20040607        9.0            9.2      10.0
         20040607       10.0            8.9      10.0
         20040623        0.1           18.9      10.0
         20040623        1.0           19.3      10.0
         20040623        2.0           19.2      10.0
         20040623        3.0           19.1      10.0
         20040623        4.0           17.6      10.0
         20040623        5.0           13.1      10.0
         20040623        6.0           11.1      10.0
         20040623        7.0            9.7      10.0
         20040623        8.0            9.2      10.0
         20040623        9.0            8.9      10.0
         20040623       10.0            8.6      10.0
         20040707        0.1           20.7      10.0
         20040707        1.0           20.7      10.0
         20040707        2.0           20.7      10.0
         20040707        3.0           20.3      10.0
         20040707        4.0           19.6      10.0
         20040707        5.0           16.3      10.0
         20040707        6.0           11.3      10.0
         20040707        7.0            9.9      10.0
         20040707        8.0            9.3      10.0
         20040707        9.0            8.9      10.0
         20040707       10.0            8.5      10.0
         20040723        1.0           23.4      10.0
         20040723        2.0           23.4      10.0
         20040723        3.0           21.3      10.0
         20040723        4.0           20.1      10.0
         20040723        5.0           15.7      10.0
         20040723        6.0           12.6      10.0
         20040723        7.0           11.1      10.0
         20040723        8.0           10.0      10.0
         20040723        9.0            9.0      10.0
         20040723       10.0            8.6      10.0
         20040811        0.1           21.1      10.0
         20040811        1.0           21.2      10.0
         20040811        2.0           21.2      10.0
         20040811        3.0           21.3      10.0
         20040811        4.0           21.3      10.0
         20040811        5.0           16.1      10.0
         20040811        6.0           12.3      10.0
         20040811        7.0           11.3      10.0
         20040811        8.0            9.5      10.0
         20040811        9.0            9.3      10.0
         20040811       10.0            8.9      10.0
         20040825        0.1           19.2      10.0
         20040825        1.0           19.2      10.0
         20040825        2.0           19.2      10.0
         20040825        3.0           19.1      10.0
         20040825        4.0           19.1      10.0
         20040825        5.0           17.3      10.0
         20040825        6.0           13.4      10.0
         20040825        7.0           10.6      10.0
         20040825        8.0            9.7      10.0
         20040825        9.0            8.9      10.0
         20040825       10.0            8.7      10.0
         20040907        0.1           20.8      10.0
         20040907        1.0           20.8      10.0
         20040907        2.0           20.8      10.0
         20040907        3.0           20.8      10.0
         20040907        4.0           20.8      10.0
         20040907        5.0           18.0      10.0
         20040907        6.0           14.6      10.0
         20040907        7.0           10.8      10.0
         20040907        8.0            9.4      10.0
         20040907        9.0            9.1      10.0
         20040907       10.0            8.6      10.0
         20040921        0.1           18.8      10.0
         20040921        1.0           18.5      10.0
         20040921        2.0           18.1      10.0
         20040921        3.0           17.9      10.0
         20040921        4.0           17.8      10.0
         20040921        5.0           17.7      10.0
         20040921        6.0           16.1      10.0
         20040921        7.0           12.0      10.0
         20040921        8.0           10.6      10.0
         20040921        9.0            9.4      10.0
         20040921       10.0            8.8      10.0
         20041007        0.1           14.5      10.0
         20041007        1.0           14.5      10.0
         20041007        2.0           14.5      10.0
         20041007        3.0           14.5      10.0
         20041007        4.0           14.5      10.0
         20041007        5.0           14.5      10.0
         20041007        6.0           14.3      10.0
         20041007        7.0           13.6      10.0
         20041007        8.0           10.0      10.0
         20041007        9.0            9.3      10.0
         20041007       10.0            8.7      10.0
         20041020        0.1           10.5      10.0
         20041020        1.0           10.6      10.0
         20041020        2.0           10.6      10.0
         20041020        3.0           10.6      10.0
         20041020        4.0           10.6      10.0
         20041020        5.0           10.6      10.0
         20041020        6.0           10.6      10.0
         20041020        7.0           10.6      10.0
         20041020        8.0           10.5      10.0
         20041020        9.0           10.2      10.0
         20041020       10.0           10.1      10.0
         20041103        0.1            8.7      10.0
         20041103        1.0            8.7      10.0
         20041103        2.0            8.5      10.0
         20041103        3.0            8.4      10.0
         20041103        4.0            8.4      10.0
         20041103        5.0            8.3      10.0
         20041103        6.0            8.3      10.0
         20041103        7.0            8.3      10.0
         20041103        8.0            8.3      10.0
         20041103        9.0            8.3      10.0
         20041103       10.0            8.3      10.0
         20050503        0.1            6.8      10.0
         20050503        1.0            6.8      10.0
         20050503        2.0            6.8      10.0
         20050503        3.0            6.8      10.0
         20050503        4.0            6.8      10.0
         20050503        5.0            6.8      10.0
         20050503        6.0            6.8      10.0
         20050503        7.0            6.8      10.0
         20050503        8.0            6.8      10.0
         20050503        9.0            6.8      10.0
         20050503       10.0            6.7      10.0
         20050503       11.0            6.8      10.0
         20050525        0.1           14.0      10.0
         20050525        1.0           13.9      10.0
         20050525        2.0           13.9      10.0
         20050525        3.0           13.6      10.0
         20050525        4.0           11.8      10.0
         20050525        5.0           10.0      10.0
         20050525        6.0            8.7      10.0
         20050525        7.0            8.2      10.0
         20050525        8.0            8.0      10.0
         20050525        9.0            7.4      10.0
         20050525       10.0            7.2      10.0
         20050525       11.0            7.0      10.0
         20050608        0.1           21.2      10.0
         20050608        1.0           21.2      10.0
         20050608        2.0           21.1      10.0
         20050608        3.0           16.4      10.0
         20050608        4.0           12.6      10.0
         20050608        5.0            9.5      10.0
         20050608        6.0            8.7      10.0
         20050608        7.0            8.1      10.0
         20050608        8.0            7.5      10.0
         20050608        9.0            7.2      10.0
         20050608       10.0            7.1      10.0
         20050608       10.5            7.0      10.0
         20050627        0.1           25.5      10.0
         20050627        1.0           25.4      10.0
         20050627        2.0           25.3      10.0
         20050627        3.0           23.6      10.0
         20050627        4.0           21.1      10.0
         20050627        5.0           14.9      10.0
         20050627        6.0           11.4      10.0
         20050627        7.0            9.8      10.0
         20050627        8.0            8.5      10.0
         20050627        9.0            8.0      10.0
         20050627       10.0            7.5      10.0
         20050706        0.1           23.3      10.0
         20050706        1.0           23.2      10.0
         20050706        2.0           22.2      10.0
         20050706        3.0           19.2      10.0
         20050706        4.0           15.9      10.0
         20050706        5.0           11.5      10.0
         20050706        6.0            9.6      10.0
         20050706        7.0            8.7      10.0
         20050706        8.0            8.1      10.0
         20050706        9.0            7.6      10.0
         20050706       10.0            7.3      10.0
         20050725        0.1           25.1      10.0
         20050725        1.0           25.0      10.0
         20050725        2.0           24.8      10.0
         20050725        3.0           24.3      10.0
         20050725        4.0           16.4      10.0
         20050725        5.0           12.3      10.0
         20050725        6.0           10.1      10.0
         20050725        7.0            8.9      10.0
         20050725        8.0            8.1      10.0
         20050725        9.0            7.8      10.0
         20050725       10.0            7.4      10.0
         20050811        0.1           26.8      10.0
         20050811        1.0           24.8      10.0
         20050811        2.0           24.6      10.0
         20050811        3.0           24.4      10.0
         20050811        4.0           20.6      10.0
         20050811        5.0           14.6      10.0
         20050811        6.0           10.5      10.0
         20050811        7.0            9.0      10.0
         20050811        8.0            8.1      10.0
         20050811        9.0            7.6      10.0
         20050811       10.0            7.2      10.0
         20050825        0.1           23.5      10.0
         20050825        1.0           21.4      10.0
         20050825        2.0           21.1      10.0
         20050825        3.0           20.7      10.0
         20050825        4.0           20.3      10.0
