Observation #: 8001
-----------------------------------------------------
Time(YYYYMMDD)    Depth(m)  Value(celsius)    Std(%)
20100721                8.0          4.7320      10.0
20100722                1.0         16.7636      10.0
20100722                2.0         16.3400      10.0
20100722                3.0         11.8083      10.0
20100722                4.0          7.2272      10.0
20100722                6.0          5.0514      10.0
20100722                8.0          4.6997      10.0
20100723                1.0         17.5073      10.0
20100723                2.0         17.0292      10.0
20100723                3.0         11.9350      10.0
20100723                4.0          7.1396      10.0
20100723                6.0          5.0529      10.0
20100723                8.0          4.6523      10.0
20100724                1.0         17.2664      10.0
20100724                2.0         16.3708      10.0
20100724                3.0         12.0183      10.0
20100724                4.0          7.1673      10.0
20100724                6.0          5.0179      10.0
20100724                8.0          4.6667      10.0
20100725                1.0         17.2964      10.0
20100725                2.0         16.2158      10.0
20100725                3.0         12.1008      10.0
20100725                4.0          7.1863      10.0
20100725                6.0          5.0867      10.0
20100725                8.0          4.6910      10.0
20100726                1.0         17.5100      10.0
20100726                2.0         16.3558      10.0
20100726                3.0         12.2625      10.0
20100726                4.0          7.2815      10.0
20100726                6.0          5.0970      10.0
20100726                8.0          4.7224      10.0
20100727                1.0         16.9700      10.0
20100727                2.0         16.2958      10.0
20100727                3.0         12.0492      10.0
20100727                4.0          7.2982      10.0
20100727                6.0          5.1419      10.0
20100727                8.0          4.7638      10.0
20100728                1.0         17.6173      10.0
20100728                2.0         16.2692      10.0
20100728                3.0         12.0092      10.0
20100728                4.0          7.2314      10.0
20100728                6.0          5.0518      10.0
20100728                8.0          4.6731      10.0
20100729                1.0         18.5836      10.0
20100729                2.0         16.4250      10.0
20100729                3.0         12.0242      10.0
20100729                4.0          7.3756      10.0
20100729                6.0          5.0569      10.0
20100729                8.0          4.6896      10.0
20100730                1.0         18.3836      10.0
20100730                2.0         16.6650      10.0
20100730                3.0         12.1575      10.0
20100730                4.0          7.6241      10.0
20100730                6.0          5.2245      10.0
20100730                8.0          4.8074      10.0
20100731                1.0         17.6936      10.0
20100731                2.0         16.9017      10.0
20100731                3.0         11.9633      10.0
20100731                4.0          7.4559      10.0
20100731                6.0          5.1338      10.0
20100731                8.0          4.7453      10.0
20100801                1.0         17.9855      10.0
20100801                2.0         16.6850      10.0
20100801                3.0         12.0858      10.0
20100801                4.0          7.7060      10.0
20100801                6.0          5.1658      10.0
20100801                8.0          4.7652      10.0
20100802                1.0         17.6155      10.0
20100802                2.0         17.0767      10.0
20100802                3.0         12.3300      10.0
20100802                4.0          7.6944      10.0
20100802                6.0          5.2130      10.0
20100802                8.0          4.7794      10.0
20100803                1.0         17.2418      10.0
20100803                2.0         16.6200      10.0
20100803                3.0         12.4275      10.0
20100803                4.0          7.6879      10.0
