Observation #: 1427
------------------------------------------------------
Time(YYYYMMDD)    Depth(m)  Value(celsius)     Std(%)
20010523               2.00         17.9000       10.0
20010523               3.00         17.9000       10.0
20010523               3.40         18.0000       10.0
20010606               0.00         14.8000       10.0
20010606               1.00         14.8000       10.0
20010606               2.00         14.7000       10.0
20010606               3.00         14.6000       10.0
20010606               4.00         14.7000       10.0
20010618               0.00         23.1000       10.0
20010618               1.00         23.1000       10.0
20010618               2.00         23.1000       10.0
20010618               3.00         22.9000       10.0
20010618               3.70         21.6000       10.0
20010703               0.00         26.0000       10.0
20010703               0.50         25.3000       10.0
20010703               1.00         24.4000       10.0
20010703               1.50         24.1000       10.0
20010703               2.00         23.9000       10.0
20010703               2.50         23.8000       10.0
20010703               3.00         23.5000       10.0
20010703               3.50         22.8000       10.0
20010716               0.00         26.4000       10.0
20010716               1.00         26.3000       10.0
20010716               2.00         25.8000       10.0
20010716               2.50         25.5000       10.0
20010716               3.00         24.3000       10.0
20010716               3.50         23.6000       10.0
20010801               0.00         28.1000       10.0
20010801               1.00         27.9000       10.0
20010801               2.00         26.6000       10.0
20010801               2.50         25.3000       10.0
20010801               3.00         24.7000       10.0
20010801               3.50         24.2000       10.0
20010815               0.00         24.6000       10.0
20010815               1.00         24.7000       10.0
20010815               2.00         24.7000       10.0
20010815               3.00         24.6000       10.0
20010815               3.50         24.4000       10.0
20010828               0.00         25.4000       10.0
20010828               0.50         25.0000       10.0
20010828               1.00         24.2000       10.0
20010828               2.00         24.0000       10.0
20010828               3.00         23.5000       10.0
20010828               3.50         23.0000       10.0
20010924               0.00         15.9000       10.0
20010924               1.00         15.9000       10.0
20010924               2.00         16.0000       10.0
20010924               3.00         15.9000       10.0
20010924               3.50         15.9000       10.0
20011025               0.00          9.9000       10.0
20011025               1.00          9.8000       10.0
20011025               2.00          9.7000       10.0
20011025               3.00          9.6000       10.0
20011129               0.00          6.9000       10.0
20011129               1.00          6.8000       10.0
20011129               2.00          6.6000       10.0
20011129               3.00          6.6000       10.0
20011129               3.50          6.5000       10.0
20020319               0.00          3.8000       10.0
20020319               1.00          3.7000       10.0
20020319               2.00          3.6000       10.0
20020319               3.00          3.6000       10.0
20020319               3.80          3.5000       10.0
20020326               0.00          2.4000       10.0
20020326               1.00          2.2000       10.0
20020326               2.00          2.0000       10.0
20020326               3.00          1.9000       10.0
20020326               3.50          1.8000       10.0
20020409               0.00          6.4000       10.0
20020409               1.00          6.0000       10.0
20020409               2.00          5.9000       10.0
20020409               3.00          5.9000       10.0
20020409               3.50          5.8000       10.0
20020422               0.00         12.6000       10.0
20020422               1.00         12.5000       10.0
20020422               2.00         12.4000       10.0
20020422               3.00         12.3000       10.0
20020422               3.70         12.5000       10.0
20020507               0.00         16.5000       10.0
20020507               1.00         16.4000       10.0
20020507               2.00         16.4000       10.0
20020507               3.00         15.9000       10.0
20020507               3.50         15.2000       10.0
20020523               0.00         15.4000       10.0
20020523               1.00         15.4000       10.0
20020523               2.00         15.2000       10.0
20020523               3.00         15.1000       10.0
20020606               0.00         19.1000       10.0
20020606               1.00         18.2000       10.0
20020606               2.00         18.1000       10.0
20020606               2.50         17.9000       10.0
20020606               3.00         17.6000       10.0
20020606               3.60         17.2000       10.0
20020620               0.00         22.1000       10.0
