Observation #: 7288
--------------------------------------------------------------
 Time(YYYYMMDD)  Depth(m) Value(celsius)  Std(%)
        20050803         8          18.8       10
        20050803         9          15.1       10
        20050803        10          13.9       10
        20050803        11          13.2       10
        20050803        12          12.9       10
        20050803        13          12.8       10
        20050803        14          12.7       10
        20050803        15          12.6       10
        20050803        16          12.6       10
        20050803        17          12.6       10
        20050803        18          12.6       10
        20050803        19          12.6       10
        20050803        20          12.6       10
        20050803        21          12.6       10
        20050803        22          12.6       10
        20050815         0          26.4       10
        20050815         1          25.3       10
        20050815         2          25.1       10
        20050815         3          24.9       10
        20050815         4          24.8       10
        20050815         5          24.7       10
        20050815         6          24.6       10
        20050815         7          24.3       10
        20050815       7.5          24.1       10
        20050815         8          23.2       10
        20050815       8.5          19.7       10
        20050815         9          17.5       10
        20050815       9.5          16.2       10
        20050815        10          14.9       10
        20050815        11          13.3       10
        20050815        12            13       10
        20050815        13          12.8       10
        20050815        14          12.7       10
        20050815        15          12.6       10
        20050815        16          12.6       10
        20050815        17          12.5       10
        20050815        18          12.5       10
        20050815        19          12.5       10
        20050815        20          12.5       10
        20050815        21          12.5       10
        20050815      21.8          12.5       10
        20050830         0          24.3       10
        20050830         1          24.2       10
        20050830         2          24.1       10
        20050830         3            24       10
        20050830         4          23.9       10
        20050830         5          23.8       10
        20050830         6          23.3       10
        20050830         7          23.1       10
        20050830       7.5            23       10
        20050830         8          22.6       10
        20050830       8.5          22.3       10
        20050830         9          20.3       10
        20050830       9.5          18.3       10
        20050830        10          15.8       10
        20050830        11          14.4       10
        20050830        12          13.4       10
        20050830        13          12.8       10
        20050830        14          12.7       10
        20050830        15          12.6       10
        20050830        16          12.6       10
        20050830        17          12.6       10
        20050830        18          12.5       10
        20050830        19          12.5       10
        20050830        20          12.5       10
        20050830        21          12.5       10
        20050830      21.8          12.5       10
        20050927         0          21.1       10
        20050927         1          21.1       10
        20050927         2          21.1       10
        20050927         3            21       10
        20050927         4            21       10
        20050927         5          20.9       10
        20050927         6          20.8       10
        20050927         7          20.8       10
        20050927         8          20.7       10
        20050927         9          20.7       10
        20050927       9.5          20.5       10
        20050927        10          19.7       10
        20050927      10.5          17.5       10
        20050927        11          15.6       10
        20050927      11.5          14.5       10
        20050927        12          13.7       10
        20050927        13          13.5       10
        20050927        14          12.9       10
        20050927        15          12.8       10
        20050927        16          12.7       10
        20050927        17          12.6       10
        20050927        18          12.6       10
        20050927        19          12.6       10
        20050927        20          12.6       10
        20050927        21          12.6       10
        20050927        22          12.5       10
        20050927      22.1          12.5       10
        20051103         0          12.8       10
        20051103         1          12.6       10
        20051103         2          12.5       10
        20051103         3          12.5       10
        20051103         4          12.4       10
        20051103         5          12.4       10
        20051103         6          12.4       10
        20051103         7          12.4       10
        20051103         8          12.4       10
        20051103         9          12.4       10
        20051103        10          12.4       10
        20051103        11          12.4       10
        20051103        12          12.4       10
        20051103        13          12.4       10
        20051103        14          12.4       10
        20051103        15          12.4       10
        20051103        16          12.4       10
        20051103        17          12.4       10
        20051103        18          12.4       10
        20051103        19          12.4       10
        20051103        20          12.6       10
        20051103      20.5          12.6       10
        20051103        21          12.7       10
        20051103      21.5          12.9       10
        20060405         0           5.9       10
        20060405         1           5.3       10
        20060405         2           5.1       10
        20060405         3           4.9       10
        20060405         4           4.9       10
        20060405         5           4.9       10
        20060405         6           4.9       10
        20060405         7           4.9       10
        20060405         8           4.9       10
        20060405         9           4.9       10
        20060405        10           4.9       10
        20060405        11             5       10
        20060405        12             5       10
        20060405        13             5       10
        20060405        14             5       10
        20060405        15             5       10
        20060405        16             5       10
        20060405        17             5       10
        20060405        18           5.1       10
        20060405        19           5.2       10
        20060405        20           5.3       10
        20060405        21           5.5       10
        20060405      21.4           5.5       10
        20060419         0           9.8       10
        20060419         1           9.8       10
        20060419         2           9.7       10
        20060419         3           9.7       10
        20060419         4           9.5       10
        20060419         5           9.4       10
        20060419         6           9.3       10
        20060419         7           9.2       10
        20060419         8           9.1       10
        20060419         9           9.1       10
        20060419        10             9       10
        20060419        11           8.8       10
        20060419        12           8.8       10
        20060419        13           8.5       10
        20060419        14           8.1       10
        20060419        15             8       10
        20060419        16           7.9       10
        20060419        17           7.9       10
        20060419        18           7.9       10
        20060419        19           7.8       10
        20060419        20           7.7       10
        20060419        21           7.7       10
        20060419      21.6           7.7       10
        20060503         0          12.5       10
        20060503         1          12.4       10
        20060503         2          12.3       10
        20060503         3          12.1       10
        20060503         4          11.9       10
        20060503         5          11.9       10
        20060503         6          11.8       10
        20060503         7          11.7       10
        20060503         8          11.6       10
        20060503         9          11.5       10
        20060503        10          11.4       10
        20060503        11          11.3       10
        20060503        12          11.3       10
        20060503        13          11.2       10
        20060503        14          11.1       10
        20060503        15            11       10
        20060503        16            11       10
        20060503        17            11       10
        20060503        18          10.9       10
        20060503        19          10.8       10
        20060503        20          10.8       10
        20060503        21          10.7       10
        20060503        22          10.7       10
        20060516         0          12.4       10
        20060516         1          12.4       10
        20060516         2          12.3       10
        20060516         3          12.2       10
        20060516         4          12.1       10
        20060516         5          12.1       10
        20060516         6          12.1       10
        20060516         7          12.1       10
        20060516         8          12.1       10
        20060516         9          12.1       10
        20060516        10          12.1       10
        20060516        11          12.1       10
        20060516        12          12.1       10
        20060516        13          12.1       10
        20060516        14          12.1       10
        20060516        15          12.1       10
        20060516        16          12.1       10
        20060516        17          12.1       10
        20060516        18          12.1       10
        20060516        19          12.1       10
        20060516        20          12.1       10
        20060516        21          12.1       10
        20060516      21.6          12.1       10
        20060531         0          21.5       10
        20060531         1          21.5       10
        20060531         2          21.4       10
        20060531         3          21.3       10
        20060531         4            21       10
        20060531         5            20       10
        20060531         6          17.4       10
        20060531         7            16       10
        20060531         8          15.2       10
        20060531         9          14.3       10
        20060531        10          14.1       10
        20060531        11          13.7       10
        20060531        12          13.4       10
        20060531        13          13.1       10
        20060531        14          12.8       10
        20060531        15          12.6       10
        20060531        16          12.4       10
        20060531        17          12.4       10
        20060531        18          12.3       10
        20060531        19          12.3       10
        20060531        20          12.3       10
        20060531        21          12.3       10
        20060531      21.7          12.3       10
        20060613         0          23.1       10
        20060613         1          21.1       10
        20060613         2          20.7       10
        20060613         3          20.5       10
        20060613         4          20.4       10
        20060613         5            20       10
        20060613         6          19.6       10
        20060613       6.5          17.7       10
        20060613         7          15.8       10
        20060613       7.5          14.9       10
        20060613         8          14.5       10
        20060613         9          13.9       10
        20060613        10          13.1       10
        20060613        11          12.8       10
        20060613        12          12.7       10
        20060613        13          12.5       10
        20060613        14          12.4       10
        20060613        15          12.4       10
        20060613        16          12.3       10
        20060613        17          12.3       10
        20060613        18          12.3       10
        20060613        19          12.2       10
        20060613        20          12.2       10
        20060613        21          12.2       10
        20060613        22          12.2       10
        20060613      22.1          12.2       10
        20060627         0          22.8       10
        20060627         1          22.7       10
        20060627         2          22.3       10
        20060627         3            22       10
        20060627         4          21.9       10
        20060627         5          21.7       10
        20060627         6          21.7       10
        20060627         7          21.6       10
        20060627       7.5          21.2       10
        20060627         8            18       10
        20060627       8.5          15.6       10
        20060627         9            15       10
        20060627       9.5          14.9       10
        20060627        10          14.1       10
        20060627        11          13.1       10
        20060627        12          12.9       10
        20060627        13          12.7       10
        20060627        14          12.5       10
        20060627        15          12.5       10
        20060627        16          12.4       10
        20060627        17          12.4       10
        20060627        18          12.3       10
        20060627        19          12.3       10
        20060627        20          12.3       10
        20060627      20.6          12.3       10
        20060712         0          24.3       10
        20060712         1          24.2       10
        20060712         2          23.9       10
        20060712         3          23.7       10
        20060712         4          23.4       10
        20060712         5          23.3       10
        20060712         6          23.2       10
        20060712       6.5          23.1       10
        20060712         7          22.5       10
        20060712       7.5          21.6       10
        20060712         8          20.4       10
        20060712       8.5          19.5       10
        20060712         9          18.3       10
        20060712       9.5          17.2       10
        20060712        10          16.2       10
        20060712      10.5          15.3       10
        20060712        11          14.6       10
        20060712      11.5          13.9       10
        20060712        12          13.7       10
        20060712        13          13.2       10
        20060712        14          12.7       10
        20060712        15          12.6       10
        20060712        16          12.5       10
        20060712        17          12.5       10
        20060712        18          12.4       10
        20060712        19          12.4       10
        20060712        20          12.4       10
        20060712        21          12.4       10
        20060712      21.9          12.4       10
        20060725         0            25       10
        20060725         1          24.9       10
        20060725         2          24.8       10
        20060725         3          24.8       10
        20060725         4          24.7       10
        20060725         5          24.6       10
        20060725         6          24.5       10
        20060725       6.5            24       10
        20060725         7          22.3       10
        20060725       7.5          21.5       10
        20060725         8          20.5       10
        20060725       8.5          19.3       10
        20060725         9          17.3       10
        20060725       9.5          15.8       10
        20060725        10          14.7       10
        20060725        11          13.8       10
        20060725        12          13.3       10
        20060725        13            13       10
        20060725        14          12.8       10
        20060725        15          12.7       10
        20060725        16          12.7       10
        20060725        17          12.7       10
        20060725        18          12.7       10
        20060725        19          12.6       10
        20060725        20          12.6       10
        20060725        21          12.6       10
        20060725      21.5          12.6       10
        20060808         0          26.5       10
        20060808         1          26.5       10
        20060808         2          26.4       10
        20060808         3          26.3       10
        20060808         4          26.2       10
        20060808         5          26.2       10
        20060808         6          26.1       10
        20060808       6.5          25.9       10
        20060808         7          24.5       10
        20060808       7.5          23.6       10
        20060808         8          22.6       10
        20060808       8.5          21.4       10
        20060808         9          19.7       10
        20060808       9.5            18       10
        20060808        10          16.5       10
        20060808      10.5            15       10
        20060808        11          14.8       10
        20060808      11.5          14.2       10
        20060808        12          13.8       10
        20060808        13          13.5       10
        20060808        14          13.2       10
        20060808        15          13.1       10
        20060808        16          12.9       10
        20060808        17          12.8       10
        20060808        18          12.8       10
        20060808        19          12.8       10
        20060808        20          12.7       10
        20060808        21          12.7       10
        20060808        22          12.7       10
        20060808      22.1          12.7       10
        20060821         0          24.8       10
        20060821         1          24.7       10
        20060821         2          24.5       10
        20060821         3          24.3       10
        20060821         4          24.2       10
        20060821         5          24.2       10
        20060821         6          24.1       10
        20060821         7          23.9       10
        20060821         8          23.8       10
        20060821       8.5          22.4       10
        20060821         9          19.3       10
        20060821       9.5          18.7       10
        20060821        10          16.6       10
        20060821      10.5          15.7       10
        20060821        11          14.9       10
        20060821        12          14.2       10
        20060821        13          13.5       10
        20060821        14          13.2       10
        20060821        15            13       10
        20060821        16          12.8       10
        20060821        17          12.8       10
        20060821        18          12.7       10
        20060821        19          12.7       10
        20060821        20          12.7       10
        20060821        21          12.7       10
        20060821      21.1          12.7       10
        20060907         0          23.4       10
        20060907         1          23.3       10
        20060907         2          23.1       10
        20060907         3          22.5       10
        20060907         4          22.4       10
        20060907         5          22.2       10
        20060907         6          22.1       10
        20060907         7          22.1       10
        20060907         8            22       10
        20060907       8.5            22       10
        20060907         9          21.9       10
        20060907       9.5          20.8       10
        20060907        10            19       10
        20060907      10.5          16.5       10
        20060907        11          15.5       10
        20060907      11.5            15       10
        20060907        12          14.4       10
        20060907        13          13.7       10
        20060907        14          13.3       10
        20060907        15          13.1       10
        20060907        16          12.9       10
        20060907        17          12.9       10
        20060907        18          12.8       10
        20060907        19          12.8       10
        20060907        20          12.7       10
        20060907        21          12.7       10
        20060907        22          12.9       10
        20060907      22.2          12.9       10
        20061004         0          16.8       10
        20061004         1          16.8       10
        20061004         2          16.8       10
        20061004         3          16.8       10
        20061004         4          16.8       10
        20061004         5          16.8       10
        20061004         6          16.8       10
        20061004         7          16.8       10
        20061004         8          16.8       10
        20061004         9          16.8       10
        20061004        10          16.8       10
        20061004        11          16.8       10
        20061004        12          16.8       10
        20061004        13          16.8       10
        20061004      13.5          16.8       10
        20061004        14          16.8       10
        20061004      14.5          16.8       10
        20061004        15          16.5       10
        20061004      15.5          15.6       10
        20061004        16          15.3       10
        20061004      16.5          14.6       10
        20061004        17          13.8       10
        20061004        18          13.2       10
        20061004        19          13.2       10
        20061004        20          13.2       10
        20061004        21          13.2       10
        20061004      21.6          13.2       10
        20061030         0           9.3       10
        20061030         1           9.3       10
        20061030         2           9.2       10
        20061030         3           9.2       10
        20061030         4           9.2       10
        20061030         5           9.1       10
        20061030         6           9.1       10
        20061030         7           9.1       10
        20061030         8           9.1       10
        20061030         9           9.1       10
        20061030        10           9.1       10
        20061030        11           9.1       10
        20061030        12           9.1       10
        20061030        13           9.1       10
        20061030        14           9.1       10
        20061030        15           9.1       10
        20061030        16           9.1       10
        20061030        17           9.1       10
        20061030        18           9.1       10
        20061030        19           9.1       10
        20061030        20             9       10
        20061030        21             9       10
        20061030      21.5           9.1       10
        20061211         0           1.2       10
        20061211         1           1.2       10
        20061211         2           1.2       10
        20061211         3           1.1       10
        20061211         4           1.2       10
        20061211         5           1.1       10
        20061211         6           1.2       10
        20061211         7           1.2       10
        20061211         8           1.2       10
        20061211         9           1.2       10
        20061211        10           1.2       10
        20061211        11           1.2       10
        20061211        12           1.2       10
        20061211        13           1.2       10
        20061211        14           1.2       10
        20061211        15           1.2       10
        20061211        16           1.2       10
        20061211        17             1       10
        20061211        18           1.3       10
        20061211        19           1.2       10
        20061211        20           1.3       10
        20061211        21           1.3       10
        20061211        22           1.2       10
        20061211      22.8           1.3       10
        20070105         0             2       10
        20070105         1             2       10
        20070105         2             2       10
        20070105         3             2       10
        20070105         4             2       10
        20070105         5             2       10
        20070105         6             2       10
        20070105         7             2       10
        20070105         8             2       10
        20070105         9             2       10
        20070105        10             2       10
        20070105        11             2       10
        20070105        12             2       10
        20070105        13             2       10
        20070105        14             2       10
        20070105        15             2       10
        20070105        16             2       10
        20070105        17             2       10
        20070105        18             2       10
        20070105        19           2.1       10
        20070105        20           2.2       10
        20070105        21           2.6       10
        20070105      21.2           2.6       10
        20070226         0           0.3       10
        20070226         1           1.7       10
        20070226         2           1.7       10
        20070226         3           1.7       10
        20070226         4           1.7       10
        20070226         5           1.7       10
        20070226         6           1.7       10
        20070226         7           1.8       10
        20070226         8           1.9       10
        20070226         9           1.9       10
        20070226        10             2       10
        20070226        11           2.2       10
        20070226        12           2.2       10
        20070226        13           2.3       10
        20070226        14           2.4       10
        20070226        15           2.4       10
        20070226        16           2.5       10
        20070226        17           2.5       10
        20070226        18           2.6       10
        20070226        19           2.7       10
        20070226        20           2.8       10
        20070226        21           2.9       10
        20070226      21.5           3.1       10
        20070403         0           6.2       10
        20070403         1             6       10
        20070403         2           5.9       10
        20070403         3           5.9       10
        20070403         4           5.8       10
        20070403         5           5.8       10
        20070403         6           5.8       10
        20070403         7           5.8       10
        20070403         8           5.8       10
        20070403         9           5.8       10
        20070403        10           5.7       10
        20070403        11           5.7       10
        20070403        12           5.7       10
        20070403        13           5.7       10
        20070403        14           5.6       10
        20070403        15           5.6       10
        20070403        16           5.6       10
        20070403        17           5.6       10
        20070403        18           5.5       10
        20070403        19           5.5       10
        20070403        20           5.5       10
        20070403        21           5.5       10
        20070403      21.1           5.6       10
        20070417         0             7       10
        20070417         1           6.9       10
        20070417         2           6.8       10
        20070417         3           6.7       10
        20070417         4           6.6       10
        20070417         5           5.4       10
        20070417         6           5.3       10
        20070417         7           5.2       10
        20070417         8           5.2       10
        20070417         9           5.2       10
        20070417        10           5.1       10
        20070417        11           5.1       10
        20070417        12             5       10
        20070417        13           4.9       10
        20070417        14           4.8       10
        20070417        15           4.7       10
        20070417        16           4.7       10
        20070417        17           4.7       10
        20070417        18           4.6       10
        20070417        19           4.6       10
        20070417        20           4.6       10
        20070417        21           4.7       10
        20070417      21.5           4.7       10
        20070502         0          11.9       10
        20070502         1          11.8       10
        20070502         2          11.8       10
        20070502         3          11.5       10
        20070502         4          11.4       10
        20070502         5          11.4       10
        20070502         6          11.3       10
        20070502         7          11.1       10
        20070502         8          10.9       10
        20070502         9          10.5       10
        20070502        10          10.3       10
        20070502        11          10.2       10
        20070502        12           9.8       10
        20070502        13           9.6       10
        20070502        14           9.5       10
        20070502        15           9.2       10
        20070502        16             9       10
        20070502        17             9       10
        20070502        18             9       10
        20070502        19           8.8       10
        20070502        20           8.8       10
        20070502        21           8.7       10
        20070502      21.9           8.7       10
        20070521         0          16.4       10
        20070521         1          16.3       10
        20070521         2            16       10
        20070521         3          15.8       10
        20070521         4          15.7       10
        20070521         5          15.7       10
        20070521         6          15.6       10
        20070521         7          15.6       10
        20070521         8          15.5       10
        20070521         9          15.4       10
        20070521        10          14.8       10
        20070521        11          12.4       10
        20070521        12          11.8       10
        20070521        13          11.2       10
        20070521        14          11.1       10
        20070521        15          10.5       10
        20070521        16          10.3       10
        20070521        17          10.2       10
        20070521        18          10.1       10
        20070521        19          10.1       10
        20070521        20          10.1       10
        20070521        21          10.1       10
        20070521      21.5          10.1       10
        20070529         0          18.9       10
        20070529         1          18.9       10
        20070529         2          18.8       10
        20070529         3          18.5       10
        20070529         4          18.2       10
        20070529         5          17.9       10
        20070529         6          17.7       10
        20070529         7          17.2       10
        20070529         8          17.1       10
        20070529         9          16.8       10
        20070529       9.5          16.5       10
        20070529        10          16.1       10
        20070529      10.5          15.7       10
        20070529        11          15.3       10
        20070529      11.5          14.8       10
        20070529        12          14.3       10
        20070529      12.5            14       10
        20070529        13          13.7       10
        20070529      13.5          13.1       10
        20070529        14          12.7       10
        20070529      14.5          12.1       10
        20070529        15          11.8       10
        20070529        16          11.5       10
        20070529        17          11.2       10
        20070529        18            11       10
        20070529        19            11       10
        20070529        20            11       10
        20070529        21            11       10
        20070529      21.8          10.7       10
        20070611         0          21.2       10
        20070611         1          21.2       10
        20070611         2          21.1       10
        20070611         3            21       10
        20070611         4          20.4       10
        20070611         5          20.1       10
        20070611         6          19.9       10
        20070611         7          19.7       10
        20070611         8          19.6       10
        20070611       8.5          19.5       10
        20070611         9          19.3       10
        20070611       9.5          18.5       10
        20070611        10          18.3       10
        20070611      10.5          17.5       10
        20070611        11          16.3       10
        20070611      11.5          15.9       10
        20070611        12          14.5       10
        20070611      12.5          14.1       10
        20070611        13          13.7       10
        20070611        14          12.6       10
        20070611        15          12.1       10
        20070611        16            12       10
        20070611        17          12.1       10
        20070611        18            12       10
        20070611        19          11.9       10
        20070611        20          11.8       10
        20070611        21          11.8       10
        20070611        22          11.4       10
        20070625         0          24.3       10
        20070625         1          24.3       10
        20070625         2          24.1       10
        20070625         3          23.6       10
        20070625         4          22.9       10
        20070625         5          22.8       10
        20070625       5.5          22.7       10
        20070625         6          22.5       10
        20070625       6.5          21.7       10
        20070625         7          20.7       10
        20070625       7.5            20       10
        20070625         8          19.4       10
        20070625       8.5          18.8       10
        20070625         9          18.5       10
        20070625       9.5          17.8       10
        20070625        10          17.3       10
        20070625      10.5          16.9       10
        20070625        11          16.4       10
        20070625      11.5          15.2       10
        20070625        12          14.5       10
        20070625        13          13.5       10
        20070625        14            13       10
        20070625        15          12.8       10
        20070625        16          12.6       10
        20070625        17          12.5       10
        20070625        18          12.5       10
        20070625        19          12.4       10
        20070625        20          12.5       10
        20070625        21          12.5       10
        20070625      21.4          12.5       10
        20070709         0          26.6       10
        20070709         1          26.6       10
        20070709         2          26.5       10
        20070709         3          26.3       10
        20070709         4          25.9       10
        20070709       4.5          25.2       10
        20070709         5          24.6       10
        20070709       5.5          24.5       10
        20070709         6          24.4       10
        20070709       6.5          24.2       10
        20070709         7          23.5       10
        20070709       7.5            23       10
        20070709         8          21.8       10
        20070709       8.5          20.2       10
        20070709         9          17.9       10
        20070709       9.5          17.2       10
        20070709        10          16.5       10
        20070709        11          14.8       10
        20070709        12          14.2       10
        20070709        13          13.5       10
        20070709        14          13.2       10
        20070709        15          13.1       10
        20070709        16          13.1       10
        20070709        17            13       10
        20070709        18          12.9       10
        20070709        19          12.9       10
        20070709        20          12.9       10
        20070709        21          12.9       10
        20070709      21.5          12.9       10
        20070723         0          25.1       10
        20070723         1            25       10
        20070723         2          24.1       10
        20070723         3            24       10
        20070723         4          23.9       10
        20070723         5          23.8       10
        20070723         6          23.4       10
        20070723         7          23.2       10
        20070723         8          22.3       10
        20070723       8.5          21.2       10
        20070723         9          19.9       10
        20070723       9.5          18.8       10
        20070723        10          17.7       10
        20070723      10.5          17.2       10
        20070723        11          16.4       10
        20070723      11.5          15.9       10
        20070723        12          14.6       10
        20070723        13          13.8       10
        20070723        14          13.6       10
        20070723        15          13.3       10
        20070723        16          13.1       10
        20070723        17          13.1       10
        20070723        18          13.1       10
        20070723        19          13.1       10
        20070723        20          13.1       10
        20070723        21            13       10
        20070723        22          13.1       10
        20070807         0          25.3       10
        20070807         1          25.4       10
        20070807         2          25.3       10
        20070807         3          25.3       10
        20070807         4          25.3       10
        20070807         5          25.2       10
        20070807         6          25.2       10
        20070807       6.5          24.2       10
        20070807         7          23.8       10
        20070807       7.5          23.2       10
        20070807         8          22.5       10
        20070807       8.5          21.9       10
        20070807         9            21       10
        20070807       9.5          19.7       10
        20070807        10          18.7       10
        20070807      10.5          16.4       10
        20070807        11          15.4       10
        20070807        12            14       10
        20070807        13          13.7       10
        20070807        14          13.6       10
        20070807        15          13.4       10
        20070807        16          13.2       10
        20070807        17          13.2       10
        20070807        18          13.2       10
        20070807        19          13.2       10
        20070807        20          13.1       10
        20070807        21          13.1       10
        20070807      21.5          13.1       10
        20070820         0          23.1       10
        20070820         1          23.1       10
        20070820         2          23.1       10
        20070820         3          23.1       10
        20070820         4          23.1       10
        20070820         5          23.1       10
        20070820         6          23.1       10
        20070820         7          23.1       10
        20070820         8            23       10
        20070820       8.5          22.8       10
        20070820         9          21.5       10
        20070820       9.5          20.8       10
        20070820        10          20.2       10
        20070820      10.5          19.3       10
        20070820        11            17       10
        20070820        12          15.8       10
        20070820        13          14.8       10
        20070820        14          14.2       10
        20070820        15          13.8       10
        20070820        16          13.6       10
        20070820        17          13.5       10
        20070820        18          13.5       10
        20070820        19          13.5       10
        20070820        20          13.5       10
        20070820        21          13.5       10
        20070820      21.5          13.6       10
        20070904         0          24.6       10
        20070904         1          24.5       10
        20070904         2          24.5       10
        20070904         3          24.3       10
        20070904         4          23.9       10
        20070904         5          23.8       10
        20070904         6          23.6       10
        20070904       6.5          23.6       10
        20070904         7          23.4       10
        20070904       7.5          23.3       10
        20070904         8            23       10
        20070904       8.5          22.8       10
        20070904         9          22.7       10
        20070904       9.5          22.7       10
        20070904        10          22.5       10
        20070904      10.5          22.1       10
        20070904        11          21.2       10
        20070904        12          18.2       10
        20070904        13          16.4       10
        20070904        14          14.8       10
        20070904        15          14.2       10
        20070904        16            14       10
        20070904        17          13.8       10
        20070904        18          13.7       10
        20070904        19          13.7       10
        20070904        20          13.6       10
        20070904        21          13.6       10
        20070904        22          13.6       10
        20070904      22.2          13.6       10
        20071004         0          19.2       10
        20071004         1          19.2       10
        20071004         2          19.2       10
        20071004         3          19.2       10
        20071004         4          19.1       10
        20071004         5          19.1       10
        20071004         6          19.1       10
        20071004         7            19       10
        20071004         8            19       10
        20071004         9            19       10
        20071004        10            19       10
        20071004      10.5            19       10
        20071004        11            19       10
        20071004      11.5          18.9       10
        20071004        12          18.8       10
        20071004      12.5          18.7       10
        20071004        13          18.3       10
        20071004        14          17.7       10
        20071004        15          15.5       10
        20071004        16          14.8       10
        20071004        17          14.3       10
