Observation #: 4613
---------------------------------------------------------------
 Time(YYYYMMDD)  Depth(m) Value(celsius)   Std(%)
        19891018         4            8.6       10
        19891018         5            8.6       10
        19891018         6            8.6       10
        19891018         7            8.5       10
        19891031         0            9.4       10
        19891031         1            9.3       10
        19891031         2            9.3       10
        19891031         3            9.2       10
        19891031         4            9.2       10
        19891031         5            9.2       10
        19891031         6            9.2       10
        19891031         7            9.2       10
        19891109         0              5       10
        19891109         1              5       10
        19891109         2              5       10
        19891109         3              5       10
        19891109         4              5       10
        19891109         5              5       10
        19891109         6              5       10
        19891109         7              5       10
        19900124         0            0.8       10
        19900124         1            1.3       10
        19900124         2              2       10
        19900124         3            2.3       10
        19900124         4            2.6       10
        19900124         5              3       10
        19900124         6            3.6       10
        19900124         7            4.3       10
        19900227         0              1       10
        19900227         1            1.4       10
        19900227         2            2.4       10
        19900227         3            2.7       10
        19900227         4              3       10
        19900227         5            3.5       10
        19900227         6            3.9       10
        19900227         7            4.5       10
        19900327         0            3.2       10
        19900327         1            3.9       10
        19900327         2            3.8       10
        19900327         3            3.8       10
        19900327         4            3.8       10
        19900327         5            3.7       10
        19900327         6              4       10
        19900327         7            4.5       10
        19900430         0           14.1       10
        19900430         1           14.1       10
        19900430         2           14.1       10
        19900430         3           14.1       10
        19900430         4           13.7       10
        19900430         5            6.5       10
        19900430         6            5.3       10
        19900430         7            5.1       10
        19900517         0           11.8       10
        19900517         1           11.8       10
        19900517         2           11.8       10
        19900517         3           11.8       10
        19900517         4           11.8       10
        19900517         5           11.7       10
        19900517         6           11.6       10
        19900517         7            9.2       10
        19900530         0           16.3       10
        19900530         1           16.3       10
        19900530         2           16.2       10
        19900530         3           14.8       10
        19900530         4           12.7       10
        19900530         5           11.8       10
        19900530         6           11.2       10
        19900530         7           10.6       10
        19900613         0           17.4       10
        19900613         1           17.4       10
        19900613         2           17.3       10
        19900613         3           17.3       10
        19900613         4           16.6       10
        19900613         5           15.3       10
        19900613         6           13.6       10
        19900613         7           11.4       10
        19900627         0             22       10
        19900627         1             22       10
        19900627         2             22       10
        19900627         3           19.1       10
        19900627         4           18.4       10
        19900627         5           17.6       10
        19900627         6           15.7       10
        19900627         7           11.9       10
        19900709         0           21.4       10
        19900709         1           21.4       10
        19900709         2           21.3       10
        19900709         3           21.2       10
        19900709         4           21.2       10
        19900709         5           18.9       10
        19900709         6           15.7       10
        19900709         7           13.5       10
        19900724         0           23.2       10
        19900724         1           22.7       10
        19900724         2           22.4       10
        19900724         3           22.3       10
        19900724         4           21.9       10
        19900724         5           19.6       10
        19900724         6             16       10
        19900724         7           13.3       10
        19900808         0           21.3       10
        19900808         1           21.3       10
        19900808         2           21.2       10
        19900808         3           21.2       10
        19900808         4           21.2       10
        19900808         5           21.2       10
        19900808         6           17.7       10
        19900808         7           13.6       10
        19900822         0           21.7       10
        19900822         1           20.3       10
        19900822         2             20       10
        19900822         3           19.9       10
        19900822         4           19.8       10
        19900822         5           19.3       10
        19900822         6           17.9       10
        19900822         7           14.9       10
        19900904         0             21       10
        19900904         1           20.9       10
        19900904         2           20.5       10
        19900904         3           20.4       10
        19900904         4           20.4       10
        19900904         5             20       10
        19900904         6             18       10
        19900904         7           15.4       10
        19900918         0           16.3       10
        19900918         1           16.3       10
        19900918         2           16.3       10
        19900918         3           16.3       10
        19900918         4           16.3       10
        19900918         5           16.2       10
        19900918         6             16       10
        19900918         7           15.7       10
        19901003         0           13.4       10
        19901003         1           13.4       10
        19901003         2           13.4       10
        19901003         3           13.4       10
        19901003         4           13.4       10
        19901003         5           13.4       10
        19901003         6           13.3       10
        19901003         7           13.3       10
        19901017         0            9.3       10
        19901017         1            9.3       10
        19901017         2            9.3       10
        19901017         3            9.3       10
        19901017         4            9.3       10
        19901017         5            9.3       10
        19901017         6            9.3       10
        19901017         7            9.3       10
        19901031         0              6       10
        19901031         1              6       10
        19901031         2            5.7       10
        19901031         3            5.7       10
        19901031         4            5.6       10
        19901031         5            5.6       10
        19901031         6            5.6       10
        19901031         7            5.6       10
        19901109         0            3.2       10
        19901109         1            3.2       10
        19901109         2            3.2       10
        19901109         3            3.2       10
        19901109         4            3.2       10
        19901109         5            3.2       10
        19901109         6            3.2       10
        19901109         7            3.2       10
        19910117         0           -0.2       10
        19910117         1            0.1       10
        19910117         2            0.5       10
        19910117         3            0.8       10
        19910117         4            1.2       10
        19910117         5            1.4       10
        19910117         6            2.2       10
        19910117         7            2.4       10
        19910219         0             -1       10
        19910219         1           -0.4       10
        19910219         2            0.4       10
        19910219         3            0.5       10
        19910219         4            0.9       10
        19910219         5            1.2       10
        19910219         6            1.8       10
        19910219         7            2.3       10
        19910325         0            0.4       10
        19910325         1            2.2       10
        19910325         2            2.7       10
        19910325         3            2.9       10
        19910325         4            3.1       10
        19910325         5            3.4       10
        19910325         6            3.7       10
        19910325         7            4.3       10
        19910521         0           17.6       10
        19910521         1           17.4       10
        19910521         2           17.3       10
        19910521         3           15.6       10
        19910521         4           11.6       10
        19910521         5            9.8       10
        19910521         6            9.2       10
        19910521         7            8.6       10
        19910604         0             22       10
        19910604         1             22       10
        19910604         2           21.6       10
        19910604         3           20.1       10
        19910604         4           15.3       10
        19910604         5           10.9       10
        19910604         6            9.4       10
        19910604         7            8.8       10
        19910618         0           23.9       10
        19910618         1           23.4       10
        19910618         2           23.1       10
        19910618         3           21.5       10
        19910618         4           17.1       10
        19910618         5             12       10
        19910618         6           10.5       10
        19910618         7            9.4       10
        19910703         0           21.7       10
        19910703         1           21.8       10
        19910703         2           21.8       10
        19910703         3           21.7       10
        19910703         4           19.3       10
        19910703         5           13.7       10
        19910703         6           12.1       10
        19910715         0           23.8       10
        19910715         1           23.6       10
        19910715         2           23.5       10
        19910715         3           23.4       10
        19910715         4           21.1       10
        19910715         5           15.5       10
        19910715         6           12.2       10
        19910715         7           10.5       10
        19910730         0           21.4       10
        19910730         1           20.4       10
        19910730         2             20       10
        19910730         3           19.9       10
        19910730         4           19.6       10
        19910730         5           17.4       10
        19910730         6             13       10
        19910730         7           10.8       10
        19910813         0             23       10
        19910813         1             23       10
        19910813         2           22.3       10
        19910813         3           21.6       10
        19910813         4           20.5       10
        19910813         5           18.5       10
        19910813         6           14.2       10
        19910813         7           12.2       10
        19910827         0           22.1       10
        19910827         1           22.1       10
        19910827         2             22       10
        19910827         3           21.4       10
        19910827         4             21       10
        19910827         5           20.4       10
        19910827         6           14.1       10
        19910827         7           12.1       10
        19910910         0           19.3       10
        19910910         1           19.4       10
        19910910         2           19.4       10
        19910910         3           19.4       10
        19910910         4           19.3       10
        19910910         5           19.3       10
        19910910         6           16.4       10
        19910910         7           13.1       10
        19910923         0           13.2       10
        19910923         1           13.2       10
        19910923         2           13.2       10
        19910923         3           13.3       10
        19910923         4           13.2       10
        19910923         5           13.2       10
        19910923         6           13.2       10
        19910923         7           13.2       10
        19911009         0            9.8       10
        19911009         1            9.8       10
        19911009         2            9.8       10
        19911009         3            9.8       10
        19911009         4            9.8       10
        19911009         5            9.8       10
        19911009         6            9.8       10
        19911009         7            9.8       10
        19911028         0            7.9       10
        19911028         1            7.5       10
        19911028         2            7.4       10
        19911028         3            7.3       10
        19911028         4            7.3       10
        19911028         5            7.3       10
        19911028         6            7.2       10
        19911028         7            7.1       10
        19920117         0            0.2       10
        19920117         1            1.4       10
        19920117         2            2.4       10
        19920117         3            2.9       10
        19920117         4            3.5       10
        19920117         5            3.8       10
        19920117         6              4       10
        19920117         7            4.1       10
        19920304         0            0.1       10
        19920304         1            1.8       10
        19920304         2            2.9       10
        19920304         3            3.5       10
        19920304         4            4.2       10
        19920304         5            4.4       10
        19920304         6            4.5       10
        19920304         7            4.7       10
        19920323         0            0.6       10
        19920323         1            1.9       10
        19920323         2            3.3       10
        19920323         3            3.8       10
        19920323         4            4.2       10
        19920323         5            4.4       10
        19920323         6            4.5       10
        19920323         7            4.8       10
        19920505         0            8.4       10
        19920505         1            8.3       10
        19920505         2            8.3       10
        19920505         3            8.2       10
        19920505         4            8.1       10
        19920505         5              8       10
        19920505         6              8       10
        19920505         7              8       10
        19920518         0           14.4       10
        19920518         1           14.4       10
        19920518         2           14.2       10
        19920518         3           14.1       10
        19920518         4           13.4       10
        19920518         5           10.1       10
        19920518         6            9.3       10
        19920518         7            8.7       10
        19920601         0           18.4       10
        19920601         1           18.4       10
        19920601         2           17.2       10
        19920601         3           15.9       10
        19920601         4           14.8       10
        19920601         5           12.9       10
        19920601         6           10.8       10
        19920601         7            9.9       10
        19920619         0           17.6       10
        19920619         1           17.6       10
        19920619         2           17.6       10
        19920619         3           17.6       10
        19920619         4           17.6       10
        19920619         5             15       10
        19920619         6           11.2       10
        19920619         7             10       10
        19920707         0           17.6       10
        19920707         1           17.5       10
        19920707         2           16.9       10
        19920707         3             16       10
        19920707         4           15.7       10
        19920707         5           15.6       10
        19920707         6             15       10
        19920707         7           10.9       10
        19920715         0           21.2       10
        19920715         1           21.1       10
        19920715         2           19.7       10
        19920715         3           17.8       10
        19920715         4             16       10
        19920715         5           15.6       10
        19920715         6           14.1       10
        19920715         7           12.3       10
        19920729         0           20.5       10
        19920729         1           20.5       10
        19920729         2           20.4       10
        19920729         3           20.3       10
        19920729         4           20.2       10
        19920729         5           16.6       10
        19920729         6           14.4       10
        19920729         7           12.5       10
        19920812         0             21       10
        19920812         1             21       10
        19920812         2           20.9       10
        19920812         3           20.7       10
        19920812         4           20.7       10
        19920812         5           19.3       10
        19920812         6           15.2       10
        19920812         7             13       10
        19920826         0           19.6       10
        19920826         1           19.6       10
        19920826         2           19.6       10
        19920826         3           19.6       10
        19920826         4           19.6       10
        19920826         5           19.5       10
        19920826         6           16.5       10
        19920826         7           13.3       10
        19920911         0           16.1       10
        19920911         1           15.9       10
        19920911         2           15.9       10
        19920911         3           15.8       10
        19920911         4           15.5       10
        19920911         5           15.4       10
        19920911         6           15.3       10
        19920911         7           14.9       10
        19920921         0           15.4       10
        19920921         1           15.3       10
        19920921         2           15.2       10
        19920921         3           15.2       10
        19920921         4           15.2       10
        19920921         5           15.2       10
        19920921         6           15.2       10
        19920921         7           14.3       10
        19921006         0           13.4       10
        19921006         1           13.4       10
        19921006         2           13.4       10
        19921006         3           13.4       10
        19921006         4           13.3       10
        19921006         5           13.2       10
        19921006         6           12.6       10
        19921006         7           12.3       10
        19921021         0            6.3       10
        19921021         1            6.3       10
        19921021         2            6.1       10
        19921021         3            6.1       10
        19921021         4            6.1       10
        19921021         5            6.1       10
        19921021         6            6.1       10
        19921021         7              6       10
        19921106         0            3.8       10
        19921106         1            3.7       10
        19921106         2            3.7       10
        19921106         3            3.7       10
        19921106         4            3.7       10
        19921106         5            3.7       10
        19921106         6            3.7       10
        19921106         7            3.7       10
        19930108         0            0.2       10
        19930108         1            1.6       10
        19930108         2            2.5       10
        19930108         3            2.8       10
        19930108         4              3       10
        19930108         5            3.4       10
        19930108         6            3.8       10
        19930108         7            4.3       10
        19930223         0            0.1       10
        19930223         1            1.7       10
        19930223         2            2.8       10
        19930223         3            3.3       10
        19930223         4            3.6       10
        19930223         5              4       10
        19930223         6            4.2       10
        19930223         7            4.6       10
        19930323         0            0.4       10
        19930323         1              2       10
        19930323         2            3.4       10
        19930323         3            3.8       10
        19930323         4            4.2       10
        19930323         5            4.4       10
        19930323         6            4.5       10
        19930323         7            4.5       10
        19930503         0              6       10
        19930503         1            5.7       10
        19930503         2            5.7       10
        19930503         3            5.7       10
        19930503         4            5.7       10
        19930503         5            5.7       10
        19930503         6            5.6       10
        19930503         7            5.4       10
        19930517         0           12.9       10
        19930517         1           12.9       10
        19930517         2           12.9       10
        19930517         3           12.8       10
        19930517         4           12.6       10
        19930517         5           10.3       10
        19930517         6            7.2       10
        19930517         7            5.7       10
        19930604         0           13.7       10
        19930604         1           13.5       10
        19930604         2           13.2       10
        19930604         3           12.9       10
        19930604         4           12.8       10
        19930604         5           12.5       10
        19930604         6           12.4       10
        19930604         7            9.2       10
        19930616         0           17.1       10
        19930616         1           17.3       10
        19930616         2           17.4       10
        19930616         3           17.4       10
        19930616         4           15.3       10
        19930616         5             14       10
        19930616         6           12.1       10
        19930616         7           10.6       10
        19930630         0           18.5       10
        19930630         1           18.5       10
        19930630         2           18.4       10
        19930630         3           18.4       10
        19930630         4           17.9       10
        19930630         5             16       10
        19930630         6           13.1       10
        19930630         7           11.2       10
        19930712         0           21.3       10
        19930712         1           21.3       10
        19930712         2           21.3       10
        19930712         3           21.3       10
        19930712         4           21.3       10
        19930712         5             18       10
        19930712         6           14.8       10
        19930712         7           12.8       10
        19930726         0           21.2       10
        19930726         1           21.2       10
        19930726         2           21.2       10
        19930726         3           21.2       10
        19930726         4           21.2       10
        19930726         5           21.2       10
        19930726         6           16.2       10
        19930726         7           13.2       10
        19930811         0           24.7       10
        19930811         1           22.4       10
        19930811         2           21.4       10
        19930811         3           20.5       10
        19930811         4           20.1       10
        19930811         5           19.2       10
        19930811         6           17.8       10
        19930811         7           13.2       10
        19930826         0           23.3       10
        19930826         1           23.2       10
        19930826         2             23       10
        19930826         3           22.5       10
        19930826         4           21.7       10
        19930826         5           20.3       10
        19930826         6           17.4       10
        19930826         7           14.6       10
        19930909         0           17.3       10
        19930909         1           17.3       10
        19930909         2           17.3       10
        19930909         3           17.3       10
        19930909         4           17.3       10
        19930909         5           17.3       10
        19930909         6           17.3       10
        19930909         7           15.7       10
        19930922         0           13.9       10
        19930922         1           13.9       10
        19930922         2           13.9       10
        19930922         3           13.9       10
        19930922         4           13.9       10
        19930922         5           13.9       10
        19930922         6           13.9       10
        19930922         7           13.7       10
        19931004         0             10       10
        19931004         1             10       10
        19931004         2             10       10
        19931004         3             10       10
        19931004         4             10       10
        19931004         5             10       10
        19931004         6             10       10
        19931004         7             10       10
        19931021         0            7.8       10
        19931021         1            7.8       10
        19931021         2            7.8       10
        19931021         3            7.8       10
        19931021         4            7.8       10
        19931021         5            7.8       10
        19931021         6            7.8       10
        19931021         7            7.8       10
        19931103         0            4.2       10
        19931103         1            4.2       10
        19931103         2            4.2       10
        19931103         3            4.1       10
        19931103         4            4.1       10
        19931103         5            4.1       10
        19931103         6            4.1       10
        19931103         7            4.1       10
        19940110         0              0       10
        19940110         1            0.7       10
        19940110         2            1.2       10
        19940110         3            1.5       10
        19940110         4            1.8       10
        19940110         5              2       10
        19940110         6            2.4       10
        19940110         7              3       10
        19940222         0            0.1       10
        19940222         1            1.6       10
        19940222         2              2       10
        19940222         3            2.1       10
        19940222         4            2.3       10
        19940222         5            2.8       10
        19940222         6              3       10
        19940222         7            3.7       10
        19940329         0            0.1       10
        19940329         1            3.6       10
        19940329         2            3.9       10
        19940329         3              4       10
        19940329         4              4       10
        19940329         5              4       10
        19940329         6            3.9       10
        19940329         7            4.1       10
        19940503         0              8       10
        19940503         1              8       10
        19940503         2            7.9       10
        19940503         3            7.9       10
        19940503         4            7.4       10
        19940503         5            6.8       10
        19940503         6            6.7       10
        19940503         7            6.7       10
        19940520         0           17.8       10
        19940520         1           17.2       10
        19940520         2           14.7       10
        19940520         3           13.2       10
        19940520         4           12.1       10
        19940520         5           11.6       10
        19940520         6             11       10
        19940520         7           10.7       10
        19940606         0           18.4       10
        19940606         1           18.4       10
        19940606         2           18.4       10
        19940606         3           18.4       10
        19940606         4           17.3       10
        19940606         5             15       10
        19940606         6             12       10
        19940606         7             11       10
        19940627         0             24       10
        19940627         1             24       10
        19940627         2             24       10
        19940627         3           23.5       10
        19940627         4             21       10
        19940627         5           17.1       10
        19940627         6             15       10
        19940627         7           13.4       10
        19940712         0           21.4       10
        19940712         1           21.2       10
        19940712         2           21.2       10
        19940712         3           21.2       10
        19940712         4           21.1       10
        19940712         5           20.5       10
        19940712         6           15.1       10
        19940712         7           12.8       10
        19940727         0             21       10
        19940727         1             21       10
        19940727         2             21       10
        19940727         3             21       10
        19940727         4             21       10
        19940727         5             21       10
        19940727         6           17.9       10
        19940727         7             14       10
        19940808         0           20.9       10
        19940808         1           20.9       10
        19940808         2           20.9       10
        19940808         3           20.9       10
        19940808         4           20.9       10
        19940808         5           20.9       10
        19940808         6           17.2       10
        19940808         7           13.9       10
        19940825         0           23.2       10
        19940825         1           21.9       10
        19940825         2           21.1       10
        19940825         3           20.8       10
        19940825         4             20       10
        19940825         5           18.6       10
        19940825         6           17.6       10
        19940825         7             16       10
        19940909         0           18.5       10
        19940909         1           18.3       10
        19940909         2           18.1       10
        19940909         3           17.9       10
        19940909         4           17.5       10
        19940909         5           17.3       10
        19940909         6             17       10
        19940909         7           16.5       10
        19940921         0           19.8       10
        19940921         1           19.8       10
        19940921         2           19.8       10
        19940921         3           19.5       10
        19940921         4             19       10
        19940921         5           17.9       10
        19940921         6           16.7       10
        19940921         7             16       10
        19941005         0             13       10
        19941005         1             13       10
        19941005         2             13       10
        19941005         3             13       10
        19941005         4             13       10
        19941005         5           12.9       10
        19941005         6           12.9       10
        19941005         7           12.5       10
        19941017         0           11.9       10
        19941017         1           11.9       10
        19941017         2           11.8       10
        19941017         3           11.8       10
        19941017         4           11.5       10
        19941017         5           11.4       10
        19941017         6           11.4       10
        19941017         7           11.3       10
        19941031         0            8.1       10
        19941031         1            8.1       10
        19941031         2              8       10
        19941031         3              8       10
        19941031         4              8       10
        19941031         5              8       10
        19941031         6            7.9       10
        19941031         7            7.8       10
        19941117         0              5       10
        19941117         1            4.9       10
        19941117         2            4.9       10
        19941117         3            4.8       10
        19941117         4            4.8       10
        19941117         5            4.8       10
        19941117         6            4.8       10
        19941117         7            4.8       10
        19950111         0            0.4       10
        19950111         1            1.9       10
        19950111         2            2.5       10
        19950111         3            2.7       10
        19950111         4            2.9       10
        19950111         5              3       10
        19950111         6            3.3       10
        19950111         7              4       10
        19950221         0            0.1       10
        19950221         1            1.7       10
        19950221         2            2.6       10
        19950221         3              3       10
        19950221         4            3.5       10
        19950221         5            4.1       10
        19950221         6            4.5       10
        19950501         0            7.3       10
        19950501         1            7.2       10
        19950501         2            7.2       10
        19950501         3              7       10
        19950501         4            6.7       10
        19950501         5            5.9       10
        19950501         6            5.7       10
        19950501         7            5.7       10
        19950515         0           11.4       10
        19950515         1           11.4       10
        19950515         2           11.2       10
        19950515         3           11.2       10
        19950515         4           11.1       10
        19950515         5           11.1       10
        19950515         6             11       10
        19950515         7           10.8       10
        19950530         0           15.3       10
        19950530         1           15.2       10
        19950530         2           15.2       10
        19950530         3           15.1       10
        19950530         4           14.7       10
        19950530         5           13.6       10
        19950530         6           12.9       10
        19950530         7           12.6       10
        19950612         0           17.5       10
        19950612         1           17.2       10
        19950612         2           17.1       10
        19950612         3           16.9       10
        19950612         4           16.6       10
        19950612         5           14.1       10
        19950612         6             13       10
        19950612         7           12.4       10
        19950626         0           26.3       10
        19950626         1           26.2       10
        19950626         2           25.8       10
        19950626         3           21.4       10
        19950626         4           17.2       10
        19950626         5           14.9       10
        19950626         6           13.3       10
        19950626         7           12.3       10
        19950710         0           20.2       10
        19950710         1           20.2       10
        19950710         2           20.2       10
        19950710         3             20       10
        19950710         4           19.2       10
        19950710         5           18.6       10
        19950710         6           14.9       10
        19950710         7           13.1       10
        19950726         0           23.6       10
        19950726         1           23.6       10
        19950726         2           23.6       10
        19950726         3           22.5       10
        19950726         4           21.2       10
        19950726         5           18.6       10
        19950726         6           15.3       10
        19950726         7           13.3       10
        19950808         0           24.2       10
        19950808         1           24.2       10
        19950808         2           24.2       10
        19950808         3           23.8       10
        19950808         4           22.8       10
        19950808         5           19.8       10
        19950808         6           15.8       10
        19950808         7           13.6       10
        19950821         0           23.1       10
        19950821         1           23.1       10
        19950821         2           23.1       10
        19950821         3           23.1       10
        19950821         4           23.1       10
        19950821         5           20.7       10
        19950821         6           16.2       10
        19950821         7           13.4       10
        19950907         0           20.3       10
        19950907         1           20.4       10
        19950907         2           20.5       10
        19950907         3           20.4       10
        19950907         4           20.4       10
        19950907         5           20.4       10
        19950907         6           17.1       10
        19950907         7           14.7       10
        19950918         0           16.9       10
        19950918         1           16.8       10
        19950918         2           16.6       10
        19950918         3           16.5       10
        19950918         4           16.5       10
        19950918         5           16.4       10
        19950918         6           16.3       10
        19950918         7           15.4       10
        19951002         0           13.5       10
        19951002         1           13.5       10
        19951002         2           13.4       10
        19951002         3           13.3       10
        19951002         4           13.3       10
        19951002         5           13.3       10
        19951002         6           13.2       10
        19951002         7           12.4       10
        19951016         0           10.6       10
        19951016         1           10.6       10
        19951016         2           10.5       10
        19951016         3           10.5       10
        19951016         4           10.5       10
        19951016         5           10.5       10
        19951016         6           10.5       10
        19951016         7           10.5       10
        19951030         0              6       10
        19951030         1              6       10
        19951030         2              6       10
        19951030         3            5.9       10
        19951030         4            5.9       10
        19951030         5            5.9       10
        19951030         6            5.8       10
        19951030         7            5.8       10
        19951214         0            0.1       10
        19951214         1            1.5       10
        19951214         2              2       10
        19951214         3            2.3       10
        19951214         4            2.8       10
        19951214         5            3.4       10
        19951214         6            3.6       10
        19951214         7            3.7       10
        19960116         0           -0.4       10
        19960116         1            1.1       10
        19960116         2            1.9       10
        19960116         3            2.3       10
        19960116         4            2.6       10
        19960116         5              3       10
        19960116         6            3.4       10
        19960116         7            3.9       10
        19960220         0            0.4       10
        19960220         1            0.9       10
        19960220         2            2.5       10
        19960220         3            3.4       10
        19960220         4            3.8       10
        19960220         5              4       10
        19960220         6            4.3       10
        19960220         7            4.6       10
        19960408         0            0.2       10
        19960408         1            0.5       10
        19960408         2            2.9       10
        19960408         3            3.9       10
        19960408         4            4.4       10
        19960408         5            4.5       10
        19960408         6            4.7       10
        19960408         7            5.1       10
        19960514         0            5.8       10
        19960514         1            5.8       10
        19960514         2            5.6       10
        19960514         3            5.6       10
        19960514         4            5.5       10
        19960514         5            5.4       10
        19960514         6            5.3       10
        19960514         7            5.2       10
        19960530         0             17       10
        19960530         1           16.9       10
        19960530         2           16.8       10
        19960530         3           15.5       10
        19960530         4           13.8       10
        19960530         5           10.6       10
        19960530         6            8.4       10
        19960530         7            7.5       10
